iter	Accuracy	Logloss
279	0.6549789621	0.6847301704
280	0.6549789621	0.6847122764
281	0.6535764376	0.6846646919
282	0.6542776999	0.6846601744
283	0.6525946704	0.684632403
284	0.6525946704	0.6846254928
285	0.6530154278	0.6846194552
286	0.6535764376	0.6846105922
287	0.652454418	0.6845825512
288	0.6530154278	0.684574031
289	0.6531556802	0.6845431121
290	0.652173913	0.6845179113
291	0.6523141655	0.6844896762
292	0.652173913	0.6844767355
293	0.6525946704	0.6844571409
294	0.6545582048	0.6844395779
295	0.6553997195	0.6844142605
296	0.6541374474	0.6843629703
297	0.653997195	0.684354866
298	0.652454418	0.6843359054
299	0.6538569425	0.6843106402
300	0.6528751753	0.6842884168
301	0.652173913	0.6842304605
302	0.6531556802	0.684188339
303	0.6538569425	0.6841618992
304	0.6549789621	0.6841399104
305	0.6544179523	0.6841148817
306	0.6535764376	0.68408196
307	0.6535764376	0.6840338106
308	0.653997195	0.6840238109
309	0.6527349229	0.6840121367
310	0.6538569425	0.6839820538
311	0.6551192146	0.6839680895
312	0.655259467	0.6839617563
313	0.6555399719	0.6839402785
314	0.6551192146	0.6839333861
315	0.6545582048	0.6839068404
316	0.6545582048	0.6838999475
317	0.6542776999	0.6838893646
318	0.6538569425	0.6838613814
319	0.6538569425	0.6837898798
320	0.6546984572	0.6837770874
321	0.6553997195	0.6837513063
322	0.6562412342	0.6836909702
323	0.6566619916	0.6836710098
324	0.6562412342	0.683665628
325	0.6551192146	0.6836528802
326	0.6551192146	0.6836253713
327	0.6541374474	0.6835693096
328	0.655259467	0.6835446217
329	0.6548387097	0.6835169286
330	0.6559607293	0.6834946229
331	0.6561009818	0.6834893807
332	0.6546984572	0.6834696338
333	0.6561009818	0.6834624322
334	0.6565217391	0.6834373435
335	0.6572230014	0.6834061876
336	0.6577840112	0.6833542436
337	0.6569424965	0.6833504281
338	0.6551192146	0.6833231046
339	0.6551192146	0.6833006001
340	0.6538569425	0.6832597562
341	0.6559607293	0.6832511504
342	0.6549789621	0.6832396977
343	0.655259467	0.6832249293
344	0.6555399719	0.6831736841
345	0.6558204769	0.6831697032
346	0.6561009818	0.6830944337
347	0.6551192146	0.683067715
348	0.6555399719	0.6830232778
349	0.6563814867	0.6829953563
350	0.656802244	0.6829296931
351	0.6565217391	0.6829240815
352	0.6565217391	0.6828519002
353	0.6559607293	0.6828362886
354	0.6563814867	0.6828099033
355	0.656802244	0.6828078877
356	0.6575035063	0.6827806683
357	0.6566619916	0.6827569963
358	0.6566619916	0.6827478789
359	0.6573632539	0.6827428833
360	0.6577840112	0.6827347449
361	0.6575035063	0.682700924
362	0.6575035063	0.6826781736
363	0.6587657784	0.6826745465
364	0.6584852735	0.6826503557
365	0.6582047686	0.6826339303
366	0.6573632539	0.6826081077
367	0.6579242637	0.6825798493
368	0.6580645161	0.6825448393
369	0.6580645161	0.6824704953
370	0.6579242637	0.682418917
371	0.6576437588	0.6824133716
372	0.6572230014	0.6823941958
373	0.6577840112	0.6823781831
374	0.6569424965	0.6823528146
375	0.6566619916	0.6823291012
376	0.6575035063	0.68229912
377	0.6572230014	0.6822902424
378	0.6566619916	0.682277728
379	0.656802244	0.6822663701
380	0.6577840112	0.6822352064
381	0.6586255259	0.6822244676
382	0.6576437588	0.6822138964
383	0.6579242637	0.6821901815
384	0.6582047686	0.6821816887
385	0.6573632539	0.6821613955
386	0.6580645161	0.6821427714
387	0.6584852735	0.6820977818
388	0.6582047686	0.6820755699
389	0.658345021	0.6820253979
390	0.6577840112	0.6820033223
391	0.658345021	0.6819777809
392	0.6584852735	0.6819309335
393	0.658345021	0.6819070914
394	0.6580645161	0.6818883653
395	0.6575035063	0.6818786273
396	0.6584852735	0.6818582465
397	0.6582047686	0.6818321825
398	0.6576437588	0.6817934715
399	0.6580645161	0.681767237
400	0.6600280505	0.6817426106
401	0.6600280505	0.6816729939
402	0.6590462833	0.6816495217
403	0.6594670407	0.6816002181
404	0.6594670407	0.6815816617
405	0.6584852735	0.6815558921
406	0.6596072931	0.681532899
407	0.6582047686	0.6814953064
408	0.6591865358	0.6814713413
409	0.6594670407	0.6814639429
410	0.6603085554	0.681458809
411	0.6591865358	0.681406613
412	0.6594670407	0.6813957978
413	0.6594670407	0.6813697591
414	0.6597475456	0.6813578837
415	0.6594670407	0.681351463
416	0.659887798	0.6813451616
417	0.6601683029	0.6813383909
418	0.6603085554	0.6813347239
419	0.6600280505	0.6813318151
420	0.6607293128	0.6813060231
421	0.659887798	0.6812963021
422	0.6597475456	0.6812912329
423	0.6600280505	0.6812852961
424	0.6603085554	0.6812758894
425	0.6593267882	0.681268676
426	0.6591865358	0.6812623984
427	0.6596072931	0.6812159508
428	0.659887798	0.6812056135
429	0.6597475456	0.6811600768
430	0.6586255259	0.6811356295
431	0.6591865358	0.6811309861
432	0.6590462833	0.6811246733
433	0.6579242637	0.6810745304
434	0.6576437588	0.6810527816
435	0.6579242637	0.681028029
436	0.6577840112	0.6809808925
437	0.6593267882	0.6809636462
438	0.6584852735	0.6809177159
439	0.6586255259	0.6808792375
440	0.6584852735	0.680868143
441	0.6582047686	0.6808199729
442	0.6576437588	0.6807770962
443	0.6572230014	0.6807712839
444	0.6579242637	0.6807404484
445	0.6561009818	0.6807171244
446	0.6580645161	0.6806911701
447	0.6565217391	0.6806663772
448	0.6582047686	0.6806451798
449	0.6572230014	0.6806254974
450	0.6575035063	0.6806147267
451	0.6570827489	0.6806101679
452	0.6580645161	0.6805690277
453	0.6594670407	0.6805597621
454	0.6589060309	0.6805412535
455	0.6587657784	0.6805300471
456	0.6582047686	0.6804987943
457	0.6589060309	0.6804912165
458	0.6590462833	0.6804827416
459	0.6586255259	0.6804742354
460	0.6587657784	0.6804443578
461	0.6584852735	0.6804203087
462	0.6584852735	0.6804171124
463	0.6579242637	0.6803985868
464	0.6577840112	0.6803309754
465	0.6579242637	0.6803250497
466	0.6582047686	0.6803034919
467	0.6590462833	0.680283893
468	0.6587657784	0.6802748411
469	0.6593267882	0.6802594133
470	0.6580645161	0.6802274249
471	0.658345021	0.6802220934
472	0.6582047686	0.6802141624
473	0.6582047686	0.6801516844
474	0.6586255259	0.6801392488
475	0.658345021	0.6801279055
476	0.658345021	0.680119395
477	0.6586255259	0.6801012922
478	0.658345021	0.6800947552
479	0.6589060309	0.6800693
480	0.6589060309	0.6800585252
481	0.658345021	0.6800396975
482	0.6587657784	0.6800228745
483	0.6586255259	0.6800116912
484	0.6597475456	0.6800047286
485	0.6594670407	0.6799969908
486	0.6596072931	0.6799843766
487	0.659887798	0.6799764918
488	0.6596072931	0.67995655
489	0.6593267882	0.6799464491
490	0.6597475456	0.679922671
491	0.6600280505	0.6799008698
492	0.659887798	0.6798772887
493	0.6600280505	0.679843441
494	0.6603085554	0.6798395267
495	0.6604488079	0.6798152958
496	0.6604488079	0.6798004352
497	0.6603085554	0.6797982564
498	0.6601683029	0.679791836
499	0.6600280505	0.6797810732
500	0.6584852735	0.6797600837
501	0.6584852735	0.6797563967
502	0.6590462833	0.6797088907
503	0.6605890603	0.6796854697
504	0.6597475456	0.6796652589
505	0.6596072931	0.6796590425
506	0.6593267882	0.6796537947
507	0.6593267882	0.679642328
508	0.6594670407	0.6796323372
509	0.6591865358	0.6796270995
510	0.6604488079	0.6796013003
511	0.6600280505	0.6795933991
512	0.6597475456	0.679587959
513	0.6597475456	0.6795758909
514	0.6594670407	0.6795202216
515	0.6597475456	0.6795126608
516	0.659887798	0.6794895662
517	0.6596072931	0.6794699565
518	0.6597475456	0.6794453898
519	0.6586255259	0.6794157103
520	0.6589060309	0.6793698505
521	0.6589060309	0.6793476381
522	0.6590462833	0.6793432346
523	0.6591865358	0.6793216291
524	0.6586255259	0.6793138733
525	0.6596072931	0.6792871415
526	0.6596072931	0.6792800473
527	0.6586255259	0.6792678959
528	0.6586255259	0.6792560678
529	0.6584852735	0.6792490948
530	0.6587657784	0.6792257013
531	0.6582047686	0.6792133799
532	0.6586255259	0.6792025779
533	0.6594670407	0.6791795974
534	0.6590462833	0.6791325521
535	0.659887798	0.6791236925
536	0.6589060309	0.6790999828
537	0.6600280505	0.6790834221
538	0.6601683029	0.6790378137
539	0.6604488079	0.679035211
540	0.6605890603	0.6790154197
541	0.6610098177	0.6789930868
542	0.6601683029	0.6789496535
543	0.659887798	0.6789308981
544	0.6603085554	0.6789207504
545	0.6601683029	0.6788551713
546	0.6594670407	0.6788325635
547	0.6594670407	0.678828439
548	0.6590462833	0.6787619147
549	0.6591865358	0.6787475756
550	0.6586255259	0.6787253192
551	0.6577840112	0.6787093988
552	0.6579242637	0.6787010354
553	0.6582047686	0.6786809145
554	0.6593267882	0.6786599603
555	0.6580645161	0.6786400821
556	0.6590462833	0.6786159035
557	0.658345021	0.6785954069
558	0.6582047686	0.6785722365
559	0.6590462833	0.6785639458
560	0.6586255259	0.6785195125
561	0.658345021	0.6785008266
562	0.6587657784	0.6784733696
563	0.6590462833	0.6784635492
564	0.6587657784	0.6784435957
565	0.658345021	0.6783944628
566	0.6590462833	0.6783722192
567	0.6591865358	0.6783688867
568	0.6594670407	0.6783581731
569	0.6586255259	0.6783502859
570	0.6589060309	0.6783418752
571	0.6597475456	0.6783176376
572	0.6610098177	0.6782974346
573	0.6611500701	0.6782757699
574	0.6611500701	0.6782709817
575	0.6607293128	0.6782485461
576	0.6612903226	0.6782067755
577	0.6601683029	0.6781911417
578	0.6601683029	0.6781699344
579	0.6596072931	0.6781238902
580	0.6594670407	0.678113053
581	0.6597475456	0.6780535199
582	0.6594670407	0.6780396496
583	0.6596072931	0.6780192353
584	0.6596072931	0.6780135338
585	0.6589060309	0.6780022174
586	0.6591865358	0.6779395478
587	0.6604488079	0.6779128871
588	0.6605890603	0.6779055774
589	0.6608695652	0.677884345
590	0.6605890603	0.6778661333
591	0.6608695652	0.6778604056
592	0.6590462833	0.6778351368
593	0.6587657784	0.6777911438
594	0.6596072931	0.6777811026
595	0.6591865358	0.6777418395
596	0.6593267882	0.6777326295
597	0.6589060309	0.6777202898
598	0.6597475456	0.6777015174
599	0.6597475456	0.6776840018
600	0.6597475456	0.6776388225
601	0.6611500701	0.6775986109
602	0.6618513324	0.6775555813
603	0.6608695652	0.6775343162
604	0.6607293128	0.677489381
605	0.6605890603	0.6774846175
606	0.6608695652	0.6774763825
607	0.6617110799	0.6774571974
608	0.6608695652	0.6774302495
609	0.6610098177	0.6774210187
610	0.661430575	0.6773984961
611	0.6621318373	0.6773815426
612	0.6618513324	0.6773745408
613	0.6625525947	0.677368764
614	0.6621318373	0.677355548
615	0.6622720898	0.6773232462
616	0.6624123422	0.6772987662
617	0.6604488079	0.6772772699
618	0.6615708275	0.6772569108
619	0.6618513324	0.6772368164
620	0.661430575	0.6772141169
621	0.6612903226	0.6772022017
622	0.661430575	0.6771779503
623	0.6617110799	0.6771697292
624	0.6621318373	0.6771596923
625	0.6618513324	0.6771478379
626	0.661430575	0.677137342
627	0.6615708275	0.6771293763
628	0.6608695652	0.6771197003
629	0.6605890603	0.6771088241
630	0.6611500701	0.6771010076
631	0.6608695652	0.6770873205
632	0.6611500701	0.6770825089
633	0.6608695652	0.6770615548
634	0.6611500701	0.6770414497
635	0.6615708275	0.6770093244
636	0.6605890603	0.6769666839
637	0.661430575	0.6769205899
638	0.6617110799	0.6769155347
639	0.6596072931	0.6768984769
640	0.6608695652	0.6768875159
641	0.6621318373	0.6768626721
642	0.6612903226	0.6768588125
643	0.6611500701	0.6768523446
644	0.6619915849	0.6768388192
645	0.6625525947	0.6768158321
646	0.6624123422	0.676808957
647	0.6625525947	0.6768028301
648	0.6625525947	0.676770804
649	0.6621318373	0.6767531056
650	0.6619915849	0.6767320516
651	0.6618513324	0.676685765
652	0.6618513324	0.6766629046
653	0.6607293128	0.6766432001
654	0.6608695652	0.6765852069
655	0.6619915849	0.6765639578
656	0.661430575	0.6765506544
657	0.6622720898	0.6765106079
658	0.6617110799	0.6764871729
659	0.6617110799	0.6764717558
660	0.6610098177	0.6764684512
661	0.6608695652	0.6764236331
662	0.6621318373	0.6764163617
663	0.6622720898	0.6763956758
664	0.6628330996	0.6763865536
665	0.6626928471	0.6763434519
666	0.6622720898	0.6763281998
667	0.6622720898	0.6763078537
668	0.6619915849	0.6762874308
669	0.6617110799	0.6762635286
670	0.6618513324	0.6762536709
671	0.6619915849	0.6762348052
672	0.6619915849	0.6762141013
673	0.661430575	0.6761958757
674	0.6618513324	0.67617602
675	0.6619915849	0.6761509409
676	0.6604488079	0.6761380637
677	0.6605890603	0.6761320302
678	0.6617110799	0.6760920095
679	0.6611500701	0.6760721566
680	0.661430575	0.6760645591
681	0.6619915849	0.6760508107
682	0.6618513324	0.6760463433
683	0.6618513324	0.6760368269
684	0.6625525947	0.6760139213
685	0.6626928471	0.6759874585
686	0.6622720898	0.6759425158
687	0.6618513324	0.6759370898
688	0.6617110799	0.6759338788
689	0.6619915849	0.6759149298
690	0.6618513324	0.6759019471
691	0.6618513324	0.6758910046
692	0.6615708275	0.675869036
693	0.6615708275	0.6758508964
694	0.6615708275	0.6758379021
695	0.6619915849	0.6757935531
696	0.6618513324	0.6757817242
697	0.6615708275	0.6757713345
698	0.6615708275	0.6757514807
699	0.6615708275	0.6757411436
700	0.6612903226	0.675728886
701	0.6619915849	0.675703301
702	0.6624123422	0.6756851151
703	0.6624123422	0.6756799063
704	0.6619915849	0.675658251
705	0.6617110799	0.6756510871
706	0.6619915849	0.6756360174
707	0.661430575	0.6756276255
708	0.6617110799	0.6755964456
709	0.6617110799	0.6755854811
710	0.6621318373	0.6755658423
711	0.6619915849	0.6755433989
712	0.6618513324	0.6755245134
713	0.6624123422	0.6754892153
714	0.6624123422	0.6754498401
715	0.6628330996	0.6754273669
716	0.6631136045	0.6754151935
717	0.6625525947	0.6753939418
718	0.6632538569	0.6753851678
719	0.6625525947	0.6753744727
720	0.6636746143	0.6753558753
721	0.662973352	0.6753520977
722	0.6631136045	0.6753449426
723	0.6625525947	0.6753228988
724	0.6628330996	0.6753023662
725	0.6626928471	0.6752894038
726	0.6624123422	0.6752694884
727	0.6619915849	0.6752499507
728	0.6622720898	0.6752028017
729	0.6631136045	0.675168808
730	0.6621318373	0.6751428968
731	0.6621318373	0.6751381146
732	0.6617110799	0.6751180836
733	0.6625525947	0.6750939163
734	0.6622720898	0.6750820888
735	0.6622720898	0.675069255
736	0.6626928471	0.6750487565
737	0.6622720898	0.6750312267
738	0.6625525947	0.675025924
739	0.6622720898	0.6749924421
740	0.6625525947	0.6749712617
741	0.6628330996	0.6749456232
742	0.6628330996	0.6748962316
743	0.6631136045	0.6748754982
744	0.6626928471	0.6748667452
745	0.6625525947	0.6748536319
746	0.6628330996	0.6748309045
747	0.6631136045	0.6748103046
748	0.6633941094	0.6747890655
749	0.6636746143	0.6747689257
750	0.6633941094	0.6747463276
751	0.6624123422	0.6747352769
752	0.6628330996	0.6746945666
753	0.6631136045	0.6746568306
754	0.6626928471	0.6746334168
755	0.6622720898	0.6746239211
756	0.6624123422	0.6746083073
757	0.6633941094	0.6745930444
758	0.6638148668	0.6745714292
759	0.6631136045	0.6745516879
760	0.6638148668	0.6745344963
761	0.6640953717	0.6745152439
762	0.6640953717	0.6745106888
763	0.6639551192	0.6745007705
764	0.6646563815	0.6744803619
765	0.664516129	0.6744595719
766	0.6643758766	0.6744560678
767	0.6639551192	0.6744179546
768	0.6638148668	0.6744140352
769	0.6633941094	0.6743896412
770	0.6626928471	0.6743706865
771	0.662973352	0.6743456687
772	0.6635343619	0.6743409366
773	0.6631136045	0.67431997
774	0.6626928471	0.6742962261
775	0.6628330996	0.6742582453
776	0.6633941094	0.6742231609
777	0.6631136045	0.6742038839
778	0.662973352	0.6741849012
779	0.6626928471	0.6741544427
780	0.6633941094	0.6741467774
781	0.6625525947	0.6741250581
782	0.6619915849	0.6741128641
783	0.6621318373	0.6740940579
784	0.6626928471	0.6740844348
785	0.662973352	0.6740795566
786	0.6628330996	0.67407028
787	0.6626928471	0.674056262
788	0.6628330996	0.6740417152
789	0.6624123422	0.6740237029
790	0.6619915849	0.6740174418
791	0.6625525947	0.6739800844
792	0.6628330996	0.6739627444
793	0.662973352	0.6739546266
794	0.6619915849	0.6739400048
795	0.6618513324	0.6739373345
796	0.6622720898	0.6739188142
797	0.6625525947	0.6739138862
798	0.6618513324	0.6738928528
799	0.6621318373	0.6738741698
800	0.6624123422	0.6738517545
801	0.6626928471	0.6738470988
802	0.6622720898	0.6738141441
803	0.6626928471	0.6737986423
804	0.661430575	0.6737776569
805	0.6624123422	0.673756705
806	0.6619915849	0.6737450812
807	0.6626928471	0.6737308822
808	0.6625525947	0.6737288308
809	0.6622720898	0.673714832
810	0.6624123422	0.6736978818
811	0.6625525947	0.6736889879
812	0.6626928471	0.6736623794
813	0.6626928471	0.673641468
814	0.6633941094	0.6736305857
815	0.6628330996	0.6736058627
816	0.6624123422	0.6735997767
817	0.6624123422	0.6735826503
818	0.6619915849	0.6735775441
819	0.662973352	0.6735593465
820	0.6626928471	0.6735539711
821	0.6624123422	0.6735136668
822	0.6626928471	0.6734935011
823	0.6628330996	0.6734734772
824	0.662973352	0.6734508024
825	0.6624123422	0.6734466711
826	0.6622720898	0.6734239829
827	0.6621318373	0.6734016405
828	0.6617110799	0.6733974803
829	0.6624123422	0.6733863254
830	0.6619915849	0.6733654046
831	0.662973352	0.6733458984
832	0.6626928471	0.6733315724
833	0.6626928471	0.6732906487
834	0.662973352	0.673284982
835	0.6626928471	0.6732474647
836	0.662973352	0.6732340899
837	0.662973352	0.6731754617
838	0.6621318373	0.6731700883
839	0.6622720898	0.6731637215
840	0.6618513324	0.6731455735
841	0.6618513324	0.6731086134
842	0.6624123422	0.6731024937
843	0.6618513324	0.6730798173
844	0.6621318373	0.6730765944
845	0.6624123422	0.6730672726
846	0.6624123422	0.673047051
847	0.6625525947	0.6730305737
848	0.6624123422	0.6730204546
849	0.6622720898	0.6729899379
850	0.662973352	0.6729874187
851	0.6626928471	0.6729694181
852	0.662973352	0.672964186
853	0.6631136045	0.6729593861
854	0.6632538569	0.6729536692
855	0.6626928471	0.6729311799
856	0.6631136045	0.6729239452
857	0.6619915849	0.6729055955
858	0.6631136045	0.6728889914
859	0.6624123422	0.6728806929
860	0.6631136045	0.6728717735
861	0.6631136045	0.6728689662
862	0.6626928471	0.6728606444
863	0.6624123422	0.6728471353
864	0.6619915849	0.6728378236
865	0.6626928471	0.6728198954
866	0.6621318373	0.6728014604
867	0.6621318373	0.6727912623
868	0.6624123422	0.6727837016
869	0.6622720898	0.6727791881
870	0.6621318373	0.6727699962
871	0.6621318373	0.6727512301
872	0.6625525947	0.672726852
873	0.6624123422	0.6726900092
874	0.6618513324	0.67268066
875	0.6622720898	0.6726735219
876	0.6622720898	0.67266223
877	0.6619915849	0.672651829
878	0.6619915849	0.6726374514
879	0.6624123422	0.6726306389
880	0.6624123422	0.6726201009
881	0.6622720898	0.6726124084
882	0.6624123422	0.6726055739
883	0.6631136045	0.6725838093
884	0.6631136045	0.6725790391
