iter	Accuracy	Logloss
71	0.6636434309	0.6640146082
72	0.6645504017	0.663921545
73	0.6651982379	0.6632453027
74	0.6649391034	0.6630386151
75	0.6657165069	0.6628550193
76	0.6642912672	0.6626578848
77	0.6655869396	0.6624137441
78	0.6657165069	0.662280381
79	0.6662347758	0.6619916384
80	0.6653278051	0.6618721303
81	0.6644208344	0.6616115407
82	0.6688261208	0.660841476
83	0.6692148225	0.6605372966
84	0.6683078518	0.6603793233
85	0.6662347758	0.6601781398
86	0.6683078518	0.6595297974
87	0.6675304483	0.6592942609
88	0.668437419	0.6590545488
89	0.6692148225	0.6589240326
90	0.6683078518	0.6586409838
91	0.668955688	0.6586090349
92	0.6690852552	0.6585322309
93	0.6670121793	0.6582574699
94	0.6658460741	0.658073368
95	0.6693443897	0.6573139951
96	0.6688261208	0.6572063809
97	0.6702513605	0.656486359
98	0.6710287639	0.6562739775
99	0.6707696294	0.6562694857
100	0.6715470329	0.6555461108
101	0.6716766002	0.6553957292
102	0.6711583312	0.6551844233
103	0.6707696294	0.654957048
104	0.6712878984	0.654739542
105	0.6723244364	0.6541139119
106	0.6727131381	0.6540061711
107	0.6737496761	0.6534128063
108	0.6736201088	0.6533230962
109	0.6721948691	0.6531607575
110	0.6714174657	0.6529893719
111	0.6707696294	0.652761364
112	0.6714174657	0.65259466
113	0.6720653019	0.6524139744
114	0.6718061674	0.6523064868
115	0.6710287639	0.6521278257
116	0.6719357346	0.6519729523
117	0.6712878984	0.6518046035
118	0.6714174657	0.6516516914
119	0.6715470329	0.6514864425
120	0.6715470329	0.6514457629
121	0.6716766002	0.6513935058
122	0.6721948691	0.6513328345
123	0.6720653019	0.6512433774
124	0.6719357346	0.6511943468
125	0.6724540036	0.6510356776
126	0.6723244364	0.6510304265
127	0.6728427054	0.6507713553
128	0.6741383778	0.6506521636
129	0.6743975123	0.6504750841
130	0.6741383778	0.6503330536
131	0.6742679451	0.6502001966
132	0.6749157813	0.6494622706
133	0.674786214	0.6493723707
134	0.6749157813	0.6492233178
135	0.6760818865	0.6490983689
136	0.6767297227	0.6489132547
137	0.6756931848	0.6483467144
138	0.6760818865	0.6482408083
139	0.6767297227	0.6480745472
140	0.676341021	0.6479380841
141	0.67685929	0.6477702413
142	0.6764705882	0.6476605394
143	0.6762114537	0.6475045273
144	0.6772479917	0.6468358768
145	0.6772479917	0.6466001504
146	0.6769888572	0.6464643199
147	0.6771184245	0.6464579301
148	0.6772479917	0.646305018
149	0.6780253952	0.6462643384
150	0.6790619331	0.6460755549
151	0.6781549624	0.6454235432
152	0.6798393366	0.6448877497
153	0.6798393366	0.6448636457
154	0.6794506349	0.6447247784
155	0.6795802021	0.6445410561
156	0.6795802021	0.6444923419
157	0.6789323659	0.6444383766
158	0.6794506349	0.6443547399
159	0.6789323659	0.6442881216
160	0.6785436642	0.6442579441
161	0.6785436642	0.6441758258
162	0.6788027987	0.6441340707
163	0.6794506349	0.6439678729
164	0.6790619331	0.6438464669
165	0.6798393366	0.6438151506
166	0.6784140969	0.643675967
167	0.6798393366	0.6435355814
168	0.6800984711	0.6434392284
169	0.6799689039	0.643403357
170	0.6802280384	0.6433126979
171	0.6804871728	0.6431680103
172	0.6802280384	0.6431170817
173	0.6799689039	0.6430149083
174	0.6791915004	0.6429543635
175	0.6799689039	0.6428796472
176	0.6800984711	0.6428763574
177	0.6795802021	0.6427694391
178	0.6798393366	0.6427081351
179	0.6802280384	0.6427011759
180	0.6800984711	0.6425628781
181	0.6798393366	0.6419516724
182	0.6798393366	0.6418596215
183	0.6799689039	0.6417818052
184	0.6798393366	0.6412561975
185	0.6791915004	0.6411407384
186	0.6791915004	0.6406978183
187	0.6797097694	0.6406608081
188	0.6795802021	0.6406406265
189	0.6795802021	0.6405437674
190	0.6794506349	0.6404287512
191	0.6794506349	0.6403374594
192	0.6800984711	0.6403179104
193	0.6800984711	0.6402960207
194	0.6811350091	0.6402158636
195	0.6808758746	0.6400852841
196	0.6806167401	0.6400788943
197	0.6807463073	0.6399941821
198	0.6810054418	0.6399908291
199	0.6808758746	0.6399836168
200	0.6804871728	0.6398746108
201	0.6806167401	0.6398161537
202	0.6806167401	0.6396433763
203	0.6798393366	0.6392222195
204	0.6795802021	0.6391084053
205	0.6798393366	0.6390798094
206	0.6802280384	0.6390548829
207	0.6802280384	0.6390312217
208	0.6800984711	0.638930187
209	0.6804871728	0.6388067565
210	0.6804871728	0.6382159223
211	0.6808758746	0.6375795371
212	0.6812645763	0.637432825
213	0.6815237108	0.6370902436
214	0.6810054418	0.6370014192
215	0.6811350091	0.6369658641
216	0.6812645763	0.6369211988
217	0.6815237108	0.6368511009
218	0.6815237108	0.6362944299
219	0.6807463073	0.63621383
220	0.6807463073	0.6362061749
221	0.6810054418	0.6360852117
222	0.6812645763	0.6360602852
223	0.6816532781	0.6359353363
224	0.6811350091	0.635458
225	0.6803576056	0.6353734776
226	0.6811350091	0.6352591573
227	0.6810054418	0.6351883002
228	0.6804871728	0.634759425
229	0.6807463073	0.634712925
230	0.6813941436	0.6346163823
231	0.6812645763	0.6345234456
232	0.6810054418	0.634456511
233	0.6817828453	0.6344011539
234	0.6819124125	0.6343806559
235	0.6804871728	0.633897942
236	0.6808758746	0.6337946298
237	0.6811350091	0.6336918238
238	0.6816532781	0.6333064751
239	0.6810054418	0.6329496591
240	0.6807463073	0.6329200509
241	0.6804871728	0.6328266082
242	0.6806167401	0.6327195633
243	0.6807463073	0.6326179593
244	0.6799689039	0.6325576043
245	0.6798393366	0.6324379064
246	0.6794506349	0.6323623044
247	0.6798393366	0.6320965271
248	0.6798393366	0.632033768
249	0.6798393366	0.6319308987
250	0.6798393366	0.6319176762
251	0.6802280384	0.6317535661
252	0.6806167401	0.631680305
253	0.6803576056	0.6316312111
254	0.6793210676	0.6312869216
255	0.6795802021	0.6311907584
256	0.6812645763	0.6307314527
257	0.6806167401	0.6306616078
258	0.6807463073	0.6306250405
259	0.6816532781	0.6305292569
260	0.6811350091	0.6304623855
261	0.6815237108	0.6304568182
262	0.6810054418	0.6303378162
263	0.6810054418	0.6302813836
264	0.6812645763	0.6302007204
265	0.6824306815	0.6298051228
266	0.6824306815	0.6297948105
267	0.6829489505	0.6297679861
268	0.6830785178	0.6297679861
269	0.6823011143	0.6296768208
270	0.682171547	0.629654931
271	0.6823011143	0.6295806576
272	0.6829489505	0.6294830393
273	0.6829489505	0.6294591883
274	0.6829489505	0.6294591883
275	0.6830785178	0.6294475475
276	0.6830785178	0.629441221
277	0.683208085	0.6290257581
278	0.683208085	0.6290065887
279	0.6830785178	0.6289033398
280	0.683208085	0.628797244
281	0.6833376522	0.6287697236
282	0.6838559212	0.6287375848
283	0.6835967867	0.6287363828
284	0.6834672195	0.6287141767
285	0.683208085	0.6286819114
286	0.6830785178	0.6286339563
287	0.6830785178	0.6285469033
288	0.683208085	0.6284983789
289	0.6830785178	0.6284640259
290	0.6829489505	0.628438783
291	0.6830785178	0.6284118953
292	0.6830785178	0.628410883
293	0.6828193833	0.6284054422
294	0.6825602488	0.6283752014
295	0.6835967867	0.6283303464
296	0.683208085	0.628289224
297	0.6835967867	0.6282486709
298	0.6834672195	0.6281843302
299	0.6829489505	0.6278370039
300	0.6824306815	0.6277505203
301	0.683208085	0.627362641
302	0.683726354	0.627300388
303	0.683726354	0.6273003247
304	0.6834672195	0.627237186
305	0.6833376522	0.6272133983
306	0.6833376522	0.6270186678
307	0.6839854885	0.6268670843
308	0.6846333247	0.6268401333
309	0.6841150557	0.6268201414
310	0.6845037575	0.6268017945
311	0.6843741902	0.6267139823
312	0.6846333247	0.6266348375
313	0.6843741902	0.6266159844
314	0.683726354	0.6265214029
315	0.684244623	0.6264505458
316	0.6838559212	0.6263962642
317	0.683726354	0.6263750071
318	0.684244623	0.6263078194
319	0.6838559212	0.6262004582
320	0.6839854885	0.6260945522
321	0.6843741902	0.6260477992
322	0.684244623	0.6260149645
323	0.6846333247	0.6259624543
324	0.6846333247	0.6259439176
325	0.6846333247	0.6258317483
326	0.6843741902	0.625826434
327	0.6852811609	0.6257475423
328	0.6845037575	0.625351565
329	0.6848924592	0.6253356855
330	0.6847628919	0.6252637529
331	0.6847628919	0.6252523018
332	0.6846333247	0.6252523018
333	0.6848924592	0.6252448365
334	0.6856698627	0.6251673366
335	0.6850220264	0.6250482714
336	0.6847628919	0.6250205612
337	0.6843741902	0.6249431245
338	0.6845037575	0.6249383796
339	0.6843741902	0.6248883368
340	0.6843741902	0.6248689777
341	0.6845037575	0.6248341185
342	0.684244623	0.6247799634
343	0.6841150557	0.6247798369
344	0.6843741902	0.6247641471
345	0.6846333247	0.6243918311
346	0.6848924592	0.624351025
347	0.6839854885	0.6240321681
348	0.684244623	0.6240282457
349	0.683726354	0.6239578947
350	0.6843741902	0.6234846706
351	0.6843741902	0.6234592379
352	0.6846333247	0.6233721849
353	0.6845037575	0.6233671237
354	0.6847628919	0.6233064523
355	0.6846333247	0.623299683
356	0.6835967867	0.6229119935
357	0.684244623	0.6228512588
358	0.6843741902	0.622847716
359	0.6846333247	0.6228017854
360	0.6839854885	0.6227711017
361	0.6839854885	0.6227644589
362	0.6850220264	0.6226746222
363	0.6848924592	0.622596806
364	0.6847628919	0.6225381591
365	0.684244623	0.6221955144
366	0.6841150557	0.6221607186
367	0.6850220264	0.6220951757
368	0.6848924592	0.6216271394
369	0.6856698627	0.6213597804
370	0.6855402954	0.6213239723
371	0.6857994299	0.6208284155
372	0.6854107282	0.6208238604
373	0.6857994299	0.6207428176
374	0.6856698627	0.6207418054
375	0.6856698627	0.6206653809
376	0.6860585644	0.6206496912
377	0.6863176989	0.6206423524
378	0.6863176989	0.6206286238
379	0.6865768334	0.6206051524
380	0.6863176989	0.6205337259
381	0.6865768334	0.6204920974
382	0.6860585644	0.6204443321
383	0.6860585644	0.6203962505
384	0.6865768334	0.6203644281
385	0.6864472661	0.6202820568
386	0.6863176989	0.6201414181
387	0.6864472661	0.6201011814
388	0.6859289971	0.6200571488
389	0.6861881316	0.6200152039
390	0.6867064006	0.6199406774
391	0.6861881316	0.6199272019
392	0.6868359679	0.6199009469
393	0.6868359679	0.6199008203
394	0.6872246696	0.6194707431
395	0.6878725058	0.6193010024
396	0.6870951024	0.6192651943
397	0.6872246696	0.6191897188
398	0.6873542368	0.619163274
399	0.6882612076	0.6187309192
400	0.6883907748	0.6187114335
401	0.6881316403	0.6186441193
402	0.6876133713	0.6185817397
403	0.6886499093	0.6185397316
404	0.6886499093	0.6185218908
405	0.6886499093	0.6185012031
406	0.6885203421	0.6184433153
407	0.6885203421	0.6184432521
408	0.6885203421	0.618165138
409	0.6887794765	0.6178035138
410	0.689038611	0.6176276364
411	0.6891681783	0.617599167
412	0.6889090438	0.6175961303
413	0.6887794765	0.6175889181
414	0.6889090438	0.6175700017
415	0.6889090438	0.6175598793
416	0.6891681783	0.6175395079
417	0.6889090438	0.6174660569
418	0.6894273128	0.6170633103
419	0.689038611	0.616760586
420	0.6889090438	0.6167433779
421	0.689038611	0.616742682
422	0.6894273128	0.6166877677
423	0.6894273128	0.6166848575
424	0.6892977455	0.6166343086
425	0.6899455818	0.6165718658
426	0.6892977455	0.6165615536
427	0.6885203421	0.6161676641
428	0.6885203421	0.616139511
429	0.6891681783	0.6161142682
430	0.6894273128	0.6160913029
431	0.6891681783	0.6160655539
432	0.689038611	0.6160377172
433	0.689038611	0.6160021622
434	0.6898160145	0.6159418071
435	0.6889090438	0.6156504706
436	0.6889090438	0.6156501543
437	0.6887794765	0.6156194074
438	0.6894273128	0.6152442444
439	0.68955688	0.6152045138
440	0.6894273128	0.6151745893
441	0.68955688	0.6151010118
442	0.690075149	0.6150770343
443	0.6898160145	0.6150411629
444	0.6896864473	0.6147539386
445	0.68955688	0.614738755
446	0.6899455818	0.6147212938
447	0.6899455818	0.614481898
448	0.6903342835	0.6140954106
449	0.6903342835	0.6139748903
450	0.6903342835	0.613964578
451	0.6913708215	0.613611115
452	0.6912412542	0.6135999804
453	0.6908525525	0.6135717008
454	0.6908525525	0.6135638559
455	0.6909821197	0.6135527212
456	0.691111687	0.6135233661
457	0.691111687	0.6134869253
458	0.6915003887	0.6134474478
459	0.6912412542	0.6134340356
460	0.6915003887	0.6134077805
461	0.6915003887	0.613336354
462	0.6915003887	0.6133194622
463	0.6913708215	0.6132990908
464	0.6917595232	0.6132572092
465	0.6917595232	0.613169397
466	0.6918890904	0.6128889421
467	0.6916299559	0.6128859054
468	0.6922777922	0.6126982607
469	0.6922777922	0.6126473321
470	0.6921482249	0.6125938097
471	0.6920186577	0.6125637587
472	0.6916299559	0.6125307343
473	0.6918890904	0.6124934078
474	0.6917595232	0.6124801221
475	0.6920186577	0.6124641792
476	0.6915003887	0.6124152119
477	0.6916299559	0.6123428997
478	0.6916299559	0.6121174223
479	0.6916299559	0.6121050224
480	0.6926664939	0.611954198
481	0.6922777922	0.6119421143
482	0.6920186577	0.6118333613
483	0.6917595232	0.6118112818
484	0.6920186577	0.6117604165
485	0.6930551956	0.6113693739
486	0.6929256284	0.6113685515
487	0.6930551956	0.6113298964
488	0.6922777922	0.6109848477
489	0.6929256284	0.6107337479
490	0.6925369267	0.6106587786
491	0.6924073594	0.6106400521
492	0.6929256284	0.6106194909
493	0.6931847629	0.6105848848
494	0.6927960612	0.6105724848
495	0.6933143301	0.6105393338
496	0.6933143301	0.6104745502
497	0.6929256284	0.6104636685
498	0.6929256284	0.6104401339
499	0.6929256284	0.6103740217
500	0.6924073594	0.6103232829
501	0.6924073594	0.6103232197
502	0.6929256284	0.6102820972
503	0.6931847629	0.610250085
504	0.6920186577	0.6100076526
505	0.6920186577	0.609950524
506	0.6921482249	0.6099369853
507	0.6920186577	0.6099137037
508	0.6922777922	0.6099052894
509	0.6922777922	0.6097817956
510	0.6924073594	0.6097767976
511	0.6922777922	0.609771167
512	0.6924073594	0.6097461773
513	0.6925369267	0.609721061
514	0.6925369267	0.6096738651
515	0.6925369267	0.6096155345
516	0.6925369267	0.6096126243
517	0.6925369267	0.6095846611
518	0.6922777922	0.6095471448
519	0.6922777922	0.6095470182
520	0.6924073594	0.6095318978
521	0.6918890904	0.6095048203
522	0.6922777922	0.609471353
523	0.6930551956	0.609270296
524	0.6926664939	0.6092461919
525	0.6925369267	0.6092422695
526	0.6922777922	0.6092130409
527	0.6927960612	0.6090193227
528	0.6927960612	0.6090192595
529	0.6924073594	0.6090146411
530	0.6925369267	0.6090053411
531	0.6930551956	0.6089846534
532	0.6929256284	0.6089822493
533	0.6925369267	0.6089411269
534	0.6927960612	0.6088794432
535	0.6925369267	0.6088267433
536	0.6925369267	0.6087859372
537	0.6927960612	0.6087801168
538	0.6933143301	0.6086706679
539	0.6929256284	0.6086295455
540	0.6927960612	0.6085830455
541	0.6929256284	0.6085485027
542	0.6927960612	0.6085235129
543	0.6931847629	0.6084964354
544	0.6931847629	0.6084915007
545	0.6931847629	0.6084765068
546	0.6931847629	0.6084734068
547	0.6929256284	0.6084563885
548	0.6931847629	0.6084446211
549	0.6933143301	0.6083877457
550	0.6934438974	0.6083591498
551	0.6935734646	0.6082679845
552	0.6930551956	0.6081108336
553	0.6930551956	0.608109252
554	0.6930551956	0.6080535786
555	0.6931847629	0.6080371929
556	0.6929256284	0.6079905031
557	0.6927960612	0.6079758889
558	0.6929256284	0.6079675378
559	0.6930551956	0.6079150909
560	0.6930551956	0.6079064236
561	0.6931847629	0.6078851665
562	0.6927960612	0.607673987
563	0.6933143301	0.6076119871
564	0.6933143301	0.6076091402
565	0.6933143301	0.6076089504
566	0.6933143301	0.6076019279
567	0.6931847629	0.6075701055
568	0.6925369267	0.6075291729
569	0.6931847629	0.6075127239
570	0.6931847629	0.6074937443
571	0.6926664939	0.607461226
572	0.6926664939	0.6074609097
573	0.6924073594	0.6072890812
574	0.6922777922	0.6072762384
575	0.6927960612	0.6071181385
576	0.6927960612	0.6071141528
577	0.6921482249	0.6070633508
578	0.6922777922	0.6070130549
579	0.6920186577	0.6070027427
580	0.6921482249	0.6069340999
581	0.6921482249	0.6068841203
582	0.6921482249	0.6068612183
583	0.6918890904	0.6068524244
584	0.6922777922	0.6067959918
585	0.6922777922	0.6067685347
586	0.6921482249	0.6067470878
587	0.6929256284	0.6064311411
588	0.6930551956	0.6063947003
589	0.6930551956	0.6063848942
590	0.6929256284	0.6063242861
591	0.6930551956	0.6062989167
592	0.6930551956	0.6062828473
593	0.6925369267	0.6062374861
594	0.6930551956	0.6062052841
595	0.6931847629	0.6061832045
596	0.6929256284	0.6061682739
597	0.6929256284	0.6061677046
598	0.6927960612	0.6061396148
599	0.6927960612	0.6061265821
600	0.6931847629	0.6060746414
601	0.6934438974	0.6060397822
602	0.6933143301	0.6059845516
603	0.6934438974	0.6059841088
604	0.6934438974	0.6059803761
605	0.6934438974	0.6059796169
606	0.6937030319	0.6059679129
607	0.6934438974	0.6059278027
608	0.6934438974	0.6059086333
609	0.6934438974	0.6058840231
610	0.6934438974	0.6058811762
611	0.6926664939	0.605868966
612	0.6926664939	0.6058669415
613	0.6926664939	0.605826515
614	0.6925369267	0.6058205048
615	0.6927960612	0.6057286437
616	0.6924073594	0.6057082723
617	0.6925369267	0.6056823968
618	0.6925369267	0.6056814478
619	0.6930551956	0.6055051908
620	0.6929256284	0.6054991806
621	0.6929256284	0.6054989908
622	0.6924073594	0.6054759622
623	0.6924073594	0.605452048
624	0.6924073594	0.6052676297
625	0.6925369267	0.6052575073
626	0.6925369267	0.6052573175
627	0.6922777922	0.6051860176
628	0.6925369267	0.60517444
629	0.6930551956	0.6051617237
630	0.6930551956	0.6049220749
631	0.6934438974	0.6048898729
632	0.6939621664	0.6047728322
633	0.6937030319	0.6047358853
634	0.6935734646	0.6047353159
635	0.6938325991	0.6046271323
636	0.6938325991	0.604606065
637	0.6938325991	0.6045974609
638	0.6938325991	0.6045559589
639	0.6939621664	0.604503512
640	0.6938325991	0.6045015508
641	0.6944804353	0.604332506
642	0.6949987043	0.6042095816
643	0.6949987043	0.6041964857
644	0.6949987043	0.6041928163
645	0.6946100026	0.6041691551
646	0.6946100026	0.6041637143
647	0.6947395698	0.6040411062
648	0.6947395698	0.6040407899
649	0.6949987043	0.6039865083
650	0.6949987043	0.6039698695
651	0.6955169733	0.6039525981
652	0.6956465406	0.6038897757
653	0.6957761078	0.6038570043
654	0.6953874061	0.6037565391
655	0.6953874061	0.6037387616
656	0.6955169733	0.6037271208
657	0.6951282716	0.6037133289
658	0.6951282716	0.603599578
659	0.6955169733	0.6035773719
660	0.6952578388	0.6035376413
661	0.6951282716	0.6032037273
662	0.6955169733	0.6031620987
663	0.6952578388	0.6031314784
664	0.6953874061	0.6031142702
665	0.6953874061	0.6029455418
666	0.6951282716	0.6029304214
667	0.6952578388	0.6029166296
668	0.6952578388	0.6029166928
669	0.6956465406	0.6028987887
670	0.695905675	0.6028915765
671	0.6957761078	0.6028823398
672	0.6957761078	0.6028707622
673	0.6961648095	0.6026424379
674	0.6961648095	0.6026376298
675	0.6960352423	0.6026214971
676	0.6960352423	0.6026214339
677	0.6961648095	0.6025617115
678	0.696423944	0.6025331788
679	0.6962943768	0.6025138197
680	0.6960352423	0.6024655483
681	0.695905675	0.6024637136
682	0.695905675	0.6024605503
683	0.6956465406	0.6024156952
684	0.6956465406	0.6023747626
685	0.6961648095	0.6023414218
686	0.6960352423	0.6023121933
687	0.695905675	0.6021701628
688	0.6961648095	0.6020508445
689	0.6962943768	0.6020272466
690	0.696423944	0.6020212996
691	0.696423944	0.6020062425
692	0.6962943768	0.6019882752
693	0.6966830785	0.6019785323
694	0.6966830785	0.6019146344
695	0.6962943768	0.6018730691
696	0.696423944	0.601866363
697	0.696423944	0.6018180916
698	0.6970717803	0.6017683019
699	0.6970717803	0.6017681121
700	0.6972013475	0.6017538141
701	0.696942213	0.6016940917
702	0.6966830785	0.6016877019
703	0.6966830785	0.6016141244
704	0.696942213	0.6016120367
705	0.696942213	0.6015998898
706	0.696942213	0.6015847694
707	0.696942213	0.6014123083
708	0.696942213	0.601391494
709	0.6968126458	0.601384345
710	0.6970717803	0.6013601144
711	0.6972013475	0.6013410716
712	0.6972013475	0.6013406287
713	0.697460482	0.601313741
714	0.6973309147	0.60130229
715	0.6977196165	0.6012656594
716	0.6977196165	0.6012630023
717	0.6978491837	0.6012602186
718	0.6981083182	0.601216439
719	0.697978751	0.601214288
720	0.6977196165	0.601190437
721	0.6978491837	0.6011822758
722	0.697460482	0.6011411534
723	0.697460482	0.6011410269
724	0.697460482	0.6011326126
725	0.697460482	0.6010830126
726	0.697460482	0.6010704228
727	0.6975900492	0.6009042883
728	0.6975900492	0.6009041617
729	0.696942213	0.6006155456
730	0.6968126458	0.6006149763
731	0.6973309147	0.6005906824
732	0.6968126458	0.6005623396
733	0.6970717803	0.6005249498
734	0.6970717803	0.6005113478
735	0.696942213	0.6004818662
736	0.6968126458	0.6004707947
737	0.6968126458	0.6004698458
738	0.6966830785	0.6004471335
739	0.6965535113	0.6004437172
740	0.6970717803	0.6004263193
741	0.696942213	0.6002506949
742	0.6975900492	0.6002302602
743	0.6972013475	0.5999832094
744	0.6970717803	0.5999601176
745	0.696942213	0.5999420237
746	0.6975900492	0.5998862238
747	0.6973309147	0.5998388381
748	0.6972013475	0.5998306136
749	0.6972013475	0.5998103687
750	0.6973309147	0.5997815198
751	0.697460482	0.5995211832
752	0.6973309147	0.5994835404
753	0.6975900492	0.5994810731
754	0.697460482	0.5994720261
755	0.697460482	0.5994717098
756	0.6973309147	0.5994481119
757	0.697460482	0.5994253996
758	0.6972013475	0.5994062935
759	0.697460482	0.5993848466
760	0.6978491837	0.5993372079
761	0.6978491837	0.5992988059
762	0.6978491837	0.599287165
763	0.6975900492	0.5992455365
764	0.6975900492	0.5992452834
765	0.6977196165	0.5992323773
766	0.697978751	0.5992166243
767	0.697978751	0.5991172978
768	0.697978751	0.5991119836
769	0.6977196165	0.5990873734
770	0.697460482	0.5990729489
771	0.6982378855	0.5990213244
772	0.6983674527	0.5989864653
773	0.6978491837	0.5989419898
774	0.6983674527	0.5989240857
775	0.6982378855	0.5988511409
776	0.6986265872	0.5988061593
777	0.6987561544	0.5987662389
778	0.6988857217	0.5987638348
779	0.6990152889	0.5987179675
780	0.6995335579	0.5987032267
781	0.6997926924	0.5986926614
782	0.6992744234	0.5986585615
783	0.6987561544	0.5986178819
784	0.6986265872	0.5983665923
785	0.697978751	0.5980980946
786	0.697978751	0.598097968
787	0.6981083182	0.5980617803
788	0.6981083182	0.5980482415
789	0.69849702	0.5979045661
790	0.69849702	0.5977930295
791	0.6987561544	0.597528897
792	0.6983674527	0.5975078297
793	0.69849702	0.5975045399
794	0.6983674527	0.597484991
795	0.6982378855	0.5974337461
796	0.6983674527	0.5974206502
797	0.6986265872	0.597378389
798	0.6986265872	0.5973780094
799	0.6986265872	0.5973744665
800	0.6986265872	0.59737434
801	0.6988857217	0.5972722299
802	0.6987561544	0.597231234
803	0.6987561544	0.597217632
804	0.6987561544	0.5972155442
805	0.6992744234	0.5970365668
806	0.6991448562	0.597015373
807	0.6992744234	0.5970120832
808	0.6990152889	0.5969956975
809	0.6994039907	0.5969823485
810	0.6995335579	0.5969445159
811	0.6990152889	0.5969059873
812	0.6990152889	0.5968822629
813	0.6991448562	0.5968811873
814	0.6992744234	0.5968782139
815	0.6992744234	0.5968773914
816	0.6994039907	0.5968417098
817	0.6996631252	0.5968259568
818	0.6996631252	0.596822667
819	0.6995335579	0.5967952731
820	0.6996631252	0.5967559221
821	0.6997926924	0.5966809528
822	0.6994039907	0.5964821734
823	0.6996631252	0.5964738856
824	0.6994039907	0.596459904
825	0.6995335579	0.5964437081
826	0.6995335579	0.5964068877
827	0.6996631252	0.5963869592
828	0.6995335579	0.5963607041
829	0.6995335579	0.5963605775
830	0.7005700959	0.5961849532
831	0.7004405286	0.5961821695
832	0.6997926924	0.5960116064
833	0.7003109614	0.5959504922
834	0.6997926924	0.5958241514
835	0.6997926924	0.595815927
836	0.7001813941	0.5958073861
837	0.7001813941	0.5956132883
838	0.7001813941	0.5956051904
839	0.7001813941	0.5955929169
840	0.7003109614	0.5955821618
841	0.7001813941	0.5955054843
842	0.7001813941	0.5955036496
843	0.7001813941	0.5955032701
844	0.7003109614	0.5954319701
845	0.7003109614	0.5954297558
846	0.7003109614	0.5953772457
847	0.7003109614	0.5953718049
848	0.7001813941	0.5952798804
849	0.7001813941	0.5952795008
850	0.7001813941	0.5952610274
851	0.7001813941	0.5952524866
852	0.7001813941	0.5952472988
853	0.7001813941	0.5952458437
854	0.6999222597	0.5952235744
855	0.6999222597	0.5952133254
856	0.6995335579	0.5949913909
857	0.6996631252	0.5949724746
858	0.6995335579	0.5949641868
859	0.6999222597	0.5949086399
860	0.6999222597	0.5948879522
861	0.6999222597	0.5948647971
862	0.6999222597	0.5948564461
863	0.7000518269	0.5948533461
864	0.7004405286	0.5948300645
865	0.7003109614	0.5948217134
866	0.7003109614	0.5947924849
867	0.7005700959	0.5947003074
868	0.7005700959	0.5946894891
869	0.7005700959	0.5946892993
870	0.6999222597	0.5944731219
871	0.7005700959	0.5944531933
872	0.7003109614	0.5944446525
873	0.7000518269	0.5944139056
874	0.7003109614	0.5943174894
875	0.7008292304	0.5943009139
876	0.7004405286	0.594266371
877	0.7004405286	0.5942578935
878	0.7003109614	0.5942470119
879	0.7001813941	0.5942244894
880	0.7004405286	0.5941681833
881	0.7004405286	0.5941646405
882	0.7004405286	0.5941324385
883	0.7005700959	0.5941161793
