iter	Passed	Remaining
405	5846	37356
406	5859	37327
407	5869	37286
408	5881	37258
409	5892	37223
410	5902	37178
411	5913	37145
412	5925	37117
413	5935	37072
414	5947	37045
415	5958	37012
416	5970	36984
417	6004	37088
418	6019	37081
419	6036	37078
420	6046	37042
421	6058	37011
422	6071	36988
423	6082	36951
424	6090	36903
425	6102	36870
426	6113	36836
427	6123	36798
428	6134	36765
429	6146	36733
430	6157	36702
431	6168	36667
432	6179	36632
433	6189	36593
434	6201	36568
435	6214	36543
436	6225	36512
437	6236	36480
438	6247	36447
439	6259	36420
440	6267	36370
441	6279	36343
442	6289	36302
443	6299	36265
444	6310	36232
445	6322	36205
446	6333	36173
447	6343	36136
448	6355	36107
449	6366	36076
450	6378	36050
451	6390	36022
452	6408	36030
453	6424	36030
454	6442	36037
455	6460	36041
456	6477	36042
457	6494	36047
458	6508	36029
459	6517	35989
460	6528	35954
461	6538	35919
462	6549	35889
463	6560	35854
464	6571	35825
465	6582	35796
466	6594	35768
467	6607	35745
468	6616	35707
469	6629	35685
470	6640	35653
471	6651	35623
472	6662	35596
473	6673	35564
474	6684	35535
475	6697	35511
476	6709	35486
477	6720	35459
478	6733	35436
479	6751	35447
480	6767	35443
481	6787	35459
482	6799	35433
483	6809	35400
484	6822	35376
485	6832	35344
486	6844	35318
487	6855	35287
488	6867	35262
489	6878	35236
490	6891	35212
491	6901	35181
492	6912	35152
493	6924	35127
494	6935	35099
495	6948	35076
496	6959	35047
497	6970	35022
498	6986	35015
499	7018	35092
500	7035	35091
501	7047	35066
502	7058	35039
503	7070	35016
504	7082	34991
505	7094	34969
506	7105	34940
507	7117	34912
508	7128	34885
509	7140	34861
510	7151	34835
511	7162	34807
512	7175	34787
513	7186	34756
514	7198	34733
515	7209	34704
516	7220	34679
517	7232	34652
518	7243	34628
519	7254	34599
520	7265	34569
521	7277	34549
522	7289	34525
523	7300	34494
524	7311	34467
525	7323	34447
526	7336	34426
527	7348	34403
528	7360	34380
529	7370	34347
530	7380	34319
531	7393	34299
532	7402	34264
533	7412	34231
534	7424	34208
535	7440	34204
536	7457	34205
537	7475	34211
538	7491	34205
539	7503	34181
540	7512	34145
541	7521	34110
542	7533	34088
543	7543	34058
544	7556	34039
