iter	Accuracy	Logloss
308	0.6266189502	0.6500244973
309	0.6271301977	0.6499948326
310	0.6271301977	0.649982143
311	0.6273006135	0.6499704518
312	0.6271301977	0.6499124123
313	0.6273006135	0.6498896125
314	0.6273006135	0.6498670624
315	0.6271301977	0.6498098133
316	0.6266189502	0.6497652955
317	0.6266189502	0.6497376695
318	0.6267893661	0.6497198624
319	0.6267893661	0.6497065902
320	0.6273006135	0.6496764263
321	0.6269597819	0.6495712478
322	0.6266189502	0.6495073419
323	0.6267893661	0.6494706875
324	0.6271301977	0.649454503
325	0.6269597819	0.6494109005
326	0.6279822768	0.6492819653
327	0.6276414451	0.6492147725
328	0.6271301977	0.649178243
329	0.6271301977	0.6491226581
330	0.6269597819	0.6490994839
331	0.6271301977	0.6490210993
332	0.6274710293	0.6489414249
333	0.6273006135	0.6488940363
334	0.6274710293	0.6488544696
335	0.6266189502	0.6488069978
336	0.6267893661	0.6487607741
337	0.6269597819	0.648748875
338	0.6269597819	0.6487328569
339	0.6264485344	0.6487041492
340	0.6264485344	0.6486859676
341	0.6262781186	0.6486585496
342	0.6269597819	0.6486085399
343	0.6269597819	0.648552747
344	0.6269597819	0.6485382683
345	0.6269597819	0.6485246634
346	0.6278118609	0.6483874071
347	0.6278118609	0.6483725539
348	0.6279822768	0.6483616949
349	0.6278118609	0.6483418907
350	0.6279822768	0.6482890518
351	0.6276414451	0.6482214846
352	0.6278118609	0.6482082541
353	0.6278118609	0.6482034279
354	0.6274710293	0.6481671896
355	0.6274710293	0.6481635283
356	0.6279822768	0.6481177207
357	0.6283231084	0.6480993311
358	0.6276414451	0.6480579753
359	0.6279822768	0.6480249822
360	0.6281526926	0.6479392334
361	0.6279822768	0.6479087783
362	0.6281526926	0.6479014141
363	0.6283231084	0.6478631787
364	0.6278118609	0.6478551905
365	0.6278118609	0.6478060961
366	0.6278118609	0.6477969013
367	0.6278118609	0.6477673198
368	0.6273006135	0.6477568353
369	0.6278118609	0.6477020825
370	0.6281526926	0.6476682157
371	0.6284935242	0.647635181
372	0.6273006135	0.6475902888
373	0.6279822768	0.6475803867
374	0.6284935242	0.6475401542
375	0.6283231084	0.6475320828
376	0.6278118609	0.6474806169
377	0.6276414451	0.6474679272
378	0.6278118609	0.6474218284
379	0.6279822768	0.6474128416
380	0.6278118609	0.6474066008
381	0.6283231084	0.6473877536
382	0.6290047716	0.6473744398
383	0.6295160191	0.6473575896
384	0.6284935242	0.6473325432
385	0.6288343558	0.6473126142
386	0.6290047716	0.6472628541
387	0.6291751875	0.6472439236
388	0.6296864349	0.647214467
389	0.6293456033	0.6471586325
390	0.6296864349	0.6471009674
391	0.6291751875	0.6470376439
392	0.6291751875	0.6470164252
393	0.6295160191	0.6469878838
394	0.6293456033	0.6469703263
395	0.6295160191	0.6469665819
396	0.6295160191	0.646930718
397	0.6298568507	0.6469111634
398	0.6301976823	0.6468855345
399	0.6301976823	0.6468374386
400	0.6298568507	0.6467779013
401	0.6295160191	0.6467698714
402	0.6300272665	0.6467351725
403	0.6296864349	0.6466919861
404	0.6295160191	0.6466739293
405	0.6296864349	0.6466582441
406	0.6298568507	0.6466205496
407	0.6300272665	0.6466094409
408	0.6298568507	0.6465918834
409	0.6301976823	0.64658402
410	0.6303680982	0.6465442868
411	0.6300272665	0.6465098375
412	0.6303680982	0.6465001019
413	0.6301976823	0.6464489272
414	0.6300272665	0.6464387755
415	0.630538514	0.6462793435
416	0.6303680982	0.6462148967
417	0.6300272665	0.6461556505
418	0.6303680982	0.6460969869
419	0.6303680982	0.6460580026
420	0.6296864349	0.646019684
421	0.6298568507	0.6459663043
422	0.6298568507	0.6459512431
423	0.6296864349	0.6459269455
424	0.6298568507	0.6458815124
425	0.6298568507	0.6458771022
426	0.6298568507	0.6458701957
427	0.6301976823	0.6458422369
428	0.6303680982	0.6458111992
429	0.6308793456	0.6457712996
430	0.6312201772	0.6457556144
431	0.6308793456	0.6457285709
432	0.6307089298	0.6457204162
433	0.630538514	0.6456953697
434	0.631390593	0.6456532651
435	0.6310497614	0.6456132822
436	0.6312201772	0.6455956832
437	0.630538514	0.6454929594
438	0.6310497614	0.6453056101
439	0.6310497614	0.6452870125
440	0.6308793456	0.6452751966
441	0.6310497614	0.6452479866
442	0.6312201772	0.6452140366
443	0.6315610089	0.645193858
444	0.6308793456	0.6451459285
445	0.6307089298	0.645112977
446	0.6308793456	0.6450645067
447	0.6310497614	0.6450433712
448	0.631390593	0.6450140393
449	0.6312201772	0.6449909899
450	0.631390593	0.6449656106
451	0.631390593	0.6449577888
452	0.6319018405	0.6449251701
453	0.6315610089	0.6448966704
454	0.6317314247	0.6448733298
455	0.6317314247	0.6448511541
456	0.6317314247	0.6448053465
457	0.6315610089	0.6447814234
458	0.6312201772	0.6447475982
459	0.6310497614	0.6447344925
460	0.6317314247	0.6447000432
461	0.6315610089	0.6446522802
462	0.6315610089	0.6446420036
463	0.631390593	0.6446037266
464	0.631390593	0.6445669475
465	0.6315610089	0.6445535505
466	0.6319018405	0.6444816147
467	0.6315610089	0.644473252
468	0.631390593	0.6444236584
469	0.631390593	0.6443731494
470	0.6317314247	0.6443526379
471	0.6312201772	0.6443097427
472	0.6310497614	0.6442683453
473	0.6310497614	0.6442636023
474	0.6310497614	0.6442304428
475	0.6312201772	0.644027866
476	0.6315610089	0.6439993247
477	0.6315610089	0.6437693715
478	0.6317314247	0.6437480695
479	0.6324130879	0.6437330916
480	0.6320722563	0.643517409
481	0.6324130879	0.6435136646
482	0.6330947512	0.6434768854
483	0.6330947512	0.6434487601
484	0.6330947512	0.6432527985
485	0.6330947512	0.6432295827
486	0.6341172461	0.6431622651
487	0.6341172461	0.6431055986
488	0.6341172461	0.6430918688
489	0.6341172461	0.6430715237
490	0.6341172461	0.6430272972
491	0.6342876619	0.6430158973
492	0.6342876619	0.6429749575
493	0.6337764145	0.6429634328
494	0.6339468303	0.6429494118
495	0.6339468303	0.6429288587
496	0.6339468303	0.642926612
497	0.6342876619	0.6429057677
498	0.6342876619	0.6429017736
499	0.6344580777	0.6428645367
500	0.6344580777	0.6428473121
501	0.6347989093	0.642828548
502	0.6354805726	0.6427927258
503	0.6353101568	0.6427872339
504	0.6354805726	0.6427559466
505	0.6353101568	0.6427384723
506	0.6353101568	0.6427102638
507	0.635139741	0.6426801415
508	0.6356509884	0.6426570089
509	0.6354805726	0.6426454426
510	0.6353101568	0.6426308391
511	0.6353101568	0.642608913
512	0.6353101568	0.6425980124
513	0.6353101568	0.642584241
514	0.6353101568	0.6425628974
515	0.635139741	0.6425399312
516	0.635139741	0.6425209591
517	0.6354805726	0.642493666
518	0.6356509884	0.6424564291
519	0.6353101568	0.6424343367
520	0.6354805726	0.642404464
521	0.6349693252	0.6423818306
522	0.6347989093	0.6423736343
523	0.6347989093	0.6423570338
524	0.6358214042	0.6423240407
525	0.6358214042	0.6421252084
526	0.6356509884	0.6421083998
527	0.6361622359	0.642084227
528	0.63599182	0.6420680009
529	0.63599182	0.6420578492
530	0.6358214042	0.6420071322
531	0.6358214042	0.6418974603
532	0.63599182	0.6418619292
533	0.63599182	0.6418391711
534	0.63599182	0.6418253997
535	0.6363326517	0.6417986058
536	0.63599182	0.641759996
537	0.63599182	0.6417485545
538	0.63599182	0.6417200547
539	0.63599182	0.6417128986
540	0.6363326517	0.6416905981
541	0.6363326517	0.6416780749
542	0.63599182	0.6416658845
543	0.6356509884	0.6416188704
544	0.6354805726	0.6415882488
545	0.6353101568	0.6415631191
546	0.6356509884	0.6415542987
547	0.6358214042	0.641536242
548	0.6358214042	0.6415317486
549	0.6349693252	0.6415122357
550	0.6356509884	0.6414674682
551	0.6356509884	0.6414621843
552	0.6354805726	0.6414333518
553	0.6354805726	0.6414116753
554	0.6354805726	0.6413925369
555	0.6358214042	0.6413863792
556	0.63599182	0.6413788903
557	0.63599182	0.6413611248
558	0.63599182	0.6413266755
559	0.63599182	0.6413130705
560	0.6365030675	0.6412391377
561	0.6363326517	0.6411977819
562	0.6363326517	0.6411825959
563	0.6363326517	0.641166245
564	0.6361622359	0.6411328358
565	0.6358214042	0.6411216023
566	0.6356509884	0.6410817859
567	0.6356509884	0.641078832
568	0.6358214042	0.6410738393
569	0.6356509884	0.6410645613
570	0.6354805726	0.6410503322
571	0.635139741	0.6409983671
572	0.635139741	0.640990046
573	0.6353101568	0.6409699922
574	0.6353101568	0.6409354181
575	0.6353101568	0.6409261817
576	0.6346284935	0.6409007607
577	0.6346284935	0.640885658
578	0.6346284935	0.6408670604
579	0.6344580777	0.640844635
580	0.6349693252	0.6408005749
581	0.6346284935	0.6407970384
582	0.6347989093	0.6407816444
583	0.635139741	0.6407734898
584	0.635139741	0.6407662504
585	0.6349693252	0.6407344223
586	0.635139741	0.6407231056
587	0.6349693252	0.6407124962
588	0.6349693252	0.6407008051
589	0.6347989093	0.6406758834
590	0.6347989093	0.6406398115
591	0.6347989093	0.6406353181
592	0.6342876619	0.6406250416
593	0.635139741	0.6406039477
594	0.6349693252	0.64058535
595	0.6342876619	0.6405678341
596	0.6349693252	0.6405394592
597	0.6346284935	0.6405132478
598	0.6344580777	0.64048687
599	0.6342876619	0.6404565812
600	0.6344580777	0.6404486346
601	0.6339468303	0.6404325333
602	0.6339468303	0.6404151838
603	0.6339468303	0.6404059474
604	0.6341172461	0.6403845623
605	0.6341172461	0.6403829396
606	0.6341172461	0.6403712485
607	0.6346284935	0.6403370489
608	0.6347989093	0.6401379253
609	0.6346284935	0.6401192029
610	0.6346284935	0.6400992739
611	0.6344580777	0.6400919097
612	0.6342876619	0.6400825485
613	0.6342876619	0.6400793865
614	0.6342876619	0.6400670713
615	0.6349693252	0.6400612049
616	0.6342876619	0.6400383219
617	0.6344580777	0.6399373456
618	0.6342876619	0.6399313544
619	0.6342876619	0.6399094283
620	0.6339468303	0.6399018977
621	0.6346284935	0.6398812198
622	0.6346284935	0.6398384079
623	0.6342876619	0.6398002557
624	0.6347989093	0.6397881485
625	0.6346284935	0.6397773727
626	0.6342876619	0.6397637677
627	0.6342876619	0.6397572357
628	0.6344580777	0.6397370571
629	0.6349693252	0.6396759803
630	0.6347989093	0.6396696563
631	0.6346284935	0.6396655373
632	0.6347989093	0.6396466069
633	0.6347989093	0.6396394091
634	0.6347989093	0.6396301311
635	0.6358214042	0.6395972212
636	0.6354805726	0.6395734645
637	0.6353101568	0.6395244533
638	0.635139741	0.6395165483
639	0.635139741	0.6394953295
640	0.635139741	0.6394570942
641	0.6347989093	0.6394329214
642	0.6346284935	0.6393677673
643	0.6346284935	0.6393234159
644	0.6346284935	0.6393130146
645	0.6346284935	0.6393039446
646	0.6346284935	0.6393000337
647	0.6354805726	0.6392735726
648	0.6354805726	0.6392328825
649	0.6353101568	0.6392223148
650	0.6353101568	0.6392160739
651	0.6353101568	0.639199515
652	0.635139741	0.6391928997
653	0.635139741	0.6391851611
654	0.6349693252	0.6391558293
655	0.635139741	0.6391382302
656	0.635139741	0.6391356923
657	0.6353101568	0.6391069845
658	0.6349693252	0.6390919234
659	0.6346284935	0.6390566004
660	0.6347989093	0.6390201124
661	0.6347989093	0.6389953988
662	0.6347989093	0.6389751785
663	0.6344580777	0.6389552079
664	0.6347989093	0.6389454307
665	0.6354805726	0.6389333651
666	0.6354805726	0.6388982917
667	0.6354805726	0.6388840211
668	0.6353101568	0.6388653402
669	0.6353101568	0.6388555213
670	0.635139741	0.6388376726
671	0.6353101568	0.6388308493
672	0.6354805726	0.6388047211
673	0.6353101568	0.6387945278
674	0.6354805726	0.6387784681
675	0.6356509884	0.6387731426
676	0.635139741	0.6387689405
677	0.6354805726	0.6385881233
678	0.6354805726	0.6385817577
679	0.6354805726	0.638547766
680	0.6353101568	0.6385344107
681	0.635139741	0.6384985468
682	0.635139741	0.6384749149
683	0.6354805726	0.638438843
684	0.6356509884	0.6384034368
685	0.6356509884	0.6384012733
686	0.6356509884	0.6383946165
687	0.6354805726	0.6383805538
688	0.6349693252	0.6383451892
689	0.6349693252	0.6383339974
690	0.6346284935	0.638323388
691	0.6353101568	0.6383103239
692	0.635139741	0.638297343
693	0.635139741	0.6382909357
694	0.6349693252	0.6382862759
695	0.6353101568	0.6382779549
696	0.6356509884	0.6382594404
697	0.6353101568	0.6382279867
698	0.6353101568	0.6382022746
699	0.6356509884	0.6381736084
700	0.6353101568	0.6381586305
701	0.635139741	0.6381373285
702	0.6353101568	0.6381175659
703	0.635139741	0.6380772087
704	0.6354805726	0.6380436331
705	0.6353101568	0.6378995951
706	0.6356509884	0.637889485
707	0.6354805726	0.6378635648
708	0.6356509884	0.6378596539
709	0.6353101568	0.6378414724
710	0.635139741	0.6378320279
711	0.6353101568	0.6378136383
712	0.635139741	0.6377985356
713	0.6346284935	0.6377858459
714	0.6353101568	0.6377702023
715	0.6344580777	0.6377314676
716	0.6342876619	0.6377218984
717	0.6347989093	0.6376988906
718	0.6347989093	0.6376827893
719	0.6347989093	0.6376744682
720	0.635139741	0.6376601143
721	0.6349693252	0.637651502
722	0.6349693252	0.6376403101
723	0.6349693252	0.6376383963
724	0.635139741	0.6376366072
725	0.6349693252	0.6376262891
726	0.6347989093	0.6376225862
727	0.6347989093	0.6376062353
728	0.635139741	0.6375660028
729	0.635139741	0.6375403323
730	0.6354805726	0.6375238149
731	0.6354805726	0.6375114581
732	0.6354805726	0.6375098355
733	0.6356509884	0.6375040524
734	0.6356509884	0.637500932
735	0.6354805726	0.637494816
736	0.6356509884	0.6374836241
737	0.6356509884	0.6374813774
738	0.6356509884	0.6374731395
739	0.6354805726	0.637462655
740	0.6353101568	0.6374563309
741	0.6353101568	0.6374455967
742	0.6353101568	0.6374395224
743	0.635139741	0.637412562
744	0.6354805726	0.6373823565
745	0.6353101568	0.6373705406
746	0.6353101568	0.6373615954
747	0.635139741	0.6373407511
748	0.6349693252	0.6373369234
749	0.6349693252	0.6373239425
750	0.6358214042	0.6371807782
751	0.6358214042	0.637173206
752	0.6354805726	0.6371493661
753	0.6353101568	0.6371381327
754	0.635139741	0.6371165811
755	0.63599182	0.6370920339
756	0.6358214042	0.6370735611
757	0.63599182	0.6370704823
758	0.6361622359	0.6370493467
759	0.6356509884	0.6370420241
760	0.6358214042	0.6370204309
761	0.6358214042	0.6369990873
762	0.63599182	0.6369955925
763	0.63599182	0.6369758299
764	0.6358214042	0.6369681745
765	0.6358214042	0.6369504922
766	0.63599182	0.6369394668
767	0.6358214042	0.636920037
768	0.6356509884	0.6368937424
769	0.6356509884	0.63689083
770	0.6358214042	0.6368727733
771	0.6358214042	0.6368678638
772	0.63599182	0.6368628712
773	0.63599182	0.6368518457
774	0.63599182	0.6368503896
775	0.6361622359	0.6368419437
776	0.6358214042	0.6368285467
777	0.6358214042	0.6368054557
778	0.6365030675	0.6367638503
779	0.6366734833	0.6367606883
780	0.6371847307	0.6367224113
781	0.6375255624	0.6366918313
782	0.6371847307	0.6366793081
783	0.6371847307	0.6366771862
784	0.6373551466	0.6366674505
785	0.6370143149	0.6366376194
786	0.6368438991	0.6366192298
787	0.6375255624	0.6365673479
788	0.6373551466	0.6365504977
789	0.637866394	0.636544132
790	0.6375255624	0.6365280723
791	0.6375255624	0.6365166309
792	0.6375255624	0.6365019857
793	0.637866394	0.6364940391
794	0.6375255624	0.6364740269
795	0.6375255624	0.6364732364
796	0.6373551466	0.6364671204
797	0.6371847307	0.636453557
798	0.6371847307	0.6364166114
799	0.6370143149	0.6364057108
800	0.6368438991	0.6363715111
801	0.6370143149	0.6363567412
802	0.6371847307	0.6363399742
803	0.6375255624	0.636327659
804	0.6376959782	0.6363039439
805	0.6375255624	0.6362973287
806	0.6373551466	0.6362537678
807	0.6373551466	0.6362528941
808	0.6371847307	0.6362395803
809	0.6371847307	0.6362251017
810	0.6373551466	0.6362196929
811	0.6373551466	0.6361609877
812	0.6375255624	0.6361440127
813	0.6375255624	0.6361202144
814	0.6373551466	0.6361131415
815	0.6371847307	0.636091465
816	0.6373551466	0.6360844337
817	0.6375255624	0.6360718689
818	0.6375255624	0.636063631
819	0.6373551466	0.6360530632
820	0.6373551466	0.6360489859
821	0.6375255624	0.6360238146
822	0.6373551466	0.6360107921
823	0.6376959782	0.6360000579
824	0.637866394	0.6359867442
825	0.637866394	0.6359698524
826	0.637866394	0.6359650678
827	0.6383776414	0.6359561642
828	0.6382072256	0.6359317418
829	0.6382072256	0.6359096077
830	0.6383776414	0.6359079851
831	0.6383776414	0.6358901364
832	0.6383776414	0.6358839372
833	0.6385480573	0.6358693337
834	0.6388888889	0.6358585579
835	0.6385480573	0.6358389201
836	0.6385480573	0.6358164948
837	0.6387184731	0.6356504059
838	0.6387184731	0.6356320995
839	0.6387184731	0.6356206165
840	0.6385480573	0.6355980247
841	0.6385480573	0.6355871657
842	0.6383776414	0.6355641579
843	0.6385480573	0.6355446033
844	0.6385480573	0.6355428975
845	0.6385480573	0.6355302495
846	0.6383776414	0.6355197233
847	0.6383776414	0.6355039548
848	0.6382072256	0.6354881448
849	0.6383776414	0.6354768697
850	0.6387184731	0.6354644297
851	0.6387184731	0.6354462065
852	0.6387184731	0.6354350979
853	0.6388888889	0.6354099682
854	0.6387184731	0.6354076799
855	0.6387184731	0.635375935
856	0.6385480573	0.6353696525
857	0.6383776414	0.635354425
858	0.6385480573	0.6353301274
859	0.6385480573	0.6353233041
860	0.6387184731	0.6353005043
861	0.6385480573	0.6352687594
862	0.6385480573	0.6352533238
863	0.6385480573	0.635248664
864	0.6387184731	0.6352400516
865	0.6388888889	0.6352194154
866	0.6390593047	0.6352103038
867	0.6383776414	0.6351966572
868	0.6383776414	0.6351939944
869	0.6382072256	0.6351781844
870	0.6382072256	0.6351705706
871	0.6382072256	0.6351652451
872	0.6385480573	0.6351561335
873	0.6385480573	0.6351393249
874	0.6385480573	0.6351205193
875	0.6385480573	0.6351057077
876	0.6388888889	0.6350743788
877	0.6388888889	0.6350667651
878	0.6390593047	0.6350603994
879	0.6390593047	0.635047793
880	0.6392297205	0.6350212487
881	0.6392297205	0.635001611
882	0.6390593047	0.6349913344
883	0.6390593047	0.6349877148
