iter	Accuracy	Logloss
195	0.6284909044	0.6911006891
196	0.6279784781	0.6910973727
197	0.6284909044	0.6910829782
198	0.6300281834	0.6910656089
199	0.6287471176	0.6910390166
200	0.6272098386	0.691018593
201	0.6284909044	0.6910116654
202	0.6279784781	0.6910084251
203	0.6282346913	0.6909857142
204	0.6292595439	0.6909720444
205	0.6287471176	0.690966188
206	0.6292595439	0.6909436767
207	0.6297719703	0.6909396344
208	0.6297719703	0.6909332071
209	0.6279784781	0.6909071162
210	0.6266974122	0.6909034032
211	0.6279784781	0.6908986041
212	0.6287471176	0.6908774148
213	0.6284909044	0.6908737145
214	0.6279784781	0.6908573299
215	0.6284909044	0.6908424267
216	0.6282346913	0.6908346743
217	0.6274660518	0.6908232575
218	0.6282346913	0.6908171941
219	0.6272098386	0.6907985506
220	0.6274660518	0.6907805728
221	0.6274660518	0.6907717953
222	0.6269536254	0.6907624166
223	0.6264411991	0.690759113
224	0.6272098386	0.6907504934
225	0.6272098386	0.6907263639
226	0.6269536254	0.6907193477
227	0.6259287727	0.690713384
228	0.6259287727	0.6907057151
229	0.6256725596	0.6907028638
230	0.6259287727	0.6906860866
231	0.6272098386	0.6906675842
232	0.6274660518	0.6906425966
233	0.6277222649	0.6906382882
234	0.6272098386	0.6906319827
235	0.6284909044	0.6906044063
236	0.6279784781	0.6905875969
237	0.6272098386	0.6905809129
238	0.6261849859	0.6905757496
239	0.6261849859	0.6905672147
240	0.6264411991	0.690558426
241	0.6261849859	0.6905541219
242	0.6261849859	0.6905519296
243	0.6264411991	0.6905473136
244	0.6259287727	0.6905381068
245	0.6261849859	0.6905340202
246	0.6259287727	0.6905287095
247	0.6246477069	0.6905072415
248	0.6249039201	0.6904983627
249	0.6249039201	0.6904821099
250	0.6246477069	0.6904634228
251	0.6251601332	0.6904536918
252	0.623366641	0.6904314052
253	0.6231104279	0.690423108
254	0.6228542147	0.6904165461
255	0.6228542147	0.6903942017
256	0.623366641	0.6903837223
257	0.6246477069	0.6903667207
258	0.6249039201	0.6903583312
259	0.6241352806	0.6903408902
260	0.6238790674	0.6903207915
261	0.6236228542	0.690317503
262	0.6243914937	0.6903124697
263	0.6249039201	0.6903066916
264	0.6254163464	0.6903020988
265	0.6251601332	0.6902824975
266	0.6251601332	0.6902650854
267	0.6246477069	0.6902468682
268	0.6259287727	0.6902303761
269	0.6246477069	0.6902081785
270	0.6249039201	0.6901964585
271	0.6243914937	0.6901773663
272	0.6251601332	0.690171077
273	0.6246477069	0.6901666944
274	0.6254163464	0.6901462856
275	0.6251601332	0.6901433944
276	0.6246477069	0.6901203958
277	0.6256725596	0.6900980697
278	0.6251601332	0.6900948608
279	0.6251601332	0.6900775199
280	0.6249039201	0.6900594624
281	0.6243914937	0.6900495716
282	0.6251601332	0.6900363536
283	0.6251601332	0.6900318463
284	0.6251601332	0.6900223144
285	0.6259287727	0.6900066853
286	0.6261849859	0.6900025226
287	0.6251601332	0.689999
288	0.6251601332	0.689987322
289	0.6256725596	0.6899811864
290	0.6261849859	0.6899774318
291	0.6254163464	0.6899713959
292	0.6243914937	0.689966861
293	0.6259287727	0.6899465048
294	0.6259287727	0.6899240732
295	0.6264411991	0.6899193844
296	0.6256725596	0.6899132967
297	0.6251601332	0.6899088154
298	0.6249039201	0.6898991788
299	0.6249039201	0.6898930912
300	0.623366641	0.689876178
301	0.6241352806	0.6898703297
302	0.6249039201	0.6898628349
303	0.6246477069	0.68985664
304	0.6238790674	0.6898441359
305	0.6246477069	0.6898335609
306	0.6241352806	0.6898266836
307	0.6243914937	0.6898182933
308	0.6243914937	0.689813535
309	0.6243914937	0.6897976655
310	0.6238790674	0.6897948344
311	0.6241352806	0.6897860404
312	0.6238790674	0.6897789709
313	0.6238790674	0.6897777236
314	0.6241352806	0.6897680673
315	0.6243914937	0.6897663809
316	0.6249039201	0.6897481084
317	0.6251601332	0.6897336251
318	0.6251601332	0.6897296069
319	0.6238790674	0.6897180163
320	0.6241352806	0.6897086673
321	0.6243914937	0.6897013646
322	0.6238790674	0.6896878964
323	0.6236228542	0.6896827509
324	0.6241352806	0.6896627454
325	0.6249039201	0.6896468566
326	0.6246477069	0.689638951
327	0.6254163464	0.6896124146
328	0.6243914937	0.6896059155
329	0.6254163464	0.6895919495
330	0.6254163464	0.6895790875
331	0.6254163464	0.6895728269
332	0.6251601332	0.6895518672
333	0.6243914937	0.6895463578
334	0.6243914937	0.6895338221
335	0.6243914937	0.6895305072
336	0.6241352806	0.6895281245
337	0.6249039201	0.6895117711
338	0.6246477069	0.689503973
339	0.6243914937	0.6894847143
340	0.6243914937	0.6894699436
341	0.6246477069	0.6894659772
342	0.6243914937	0.6894518554
343	0.6246477069	0.6894439659
344	0.6254163464	0.6894399583
345	0.6256725596	0.6894378807
346	0.6259287727	0.6894180892
347	0.6256725596	0.6894085134
348	0.6251601332	0.6894021835
349	0.6256725596	0.6893980137
350	0.6256725596	0.689393707
351	0.6256725596	0.6893857807
352	0.6261849859	0.6893613791
353	0.6259287727	0.6893561662
354	0.6256725596	0.6893509994
355	0.6261849859	0.6893320586
356	0.6256725596	0.6893264604
357	0.6256725596	0.6893170765
358	0.6259287727	0.6893016374
359	0.6259287727	0.6892975037
360	0.6266974122	0.6892963527
361	0.6264411991	0.6892892722
362	0.6264411991	0.6892859821
363	0.6261849859	0.6892781447
364	0.6256725596	0.6892595149
365	0.6256725596	0.6892381283
366	0.6261849859	0.689232132
367	0.6259287727	0.6892163982
368	0.6261849859	0.6892082421
369	0.6254163464	0.689191032
370	0.6256725596	0.6891807334
371	0.6261849859	0.6891637415
372	0.6254163464	0.6891575521
373	0.6243914937	0.6891368555
374	0.6243914937	0.6891310067
375	0.6256725596	0.6891238595
376	0.6249039201	0.6891100991
377	0.6246477069	0.6890935493
378	0.6251601332	0.6890903647
379	0.6254163464	0.6890825606
380	0.6246477069	0.6890636909
381	0.6254163464	0.6890502254
382	0.6246477069	0.6890456254
383	0.6243914937	0.6890399366
384	0.6249039201	0.6890305812
385	0.6254163464	0.6890214957
386	0.6249039201	0.6890085579
387	0.6246477069	0.6889995445
388	0.6241352806	0.6889903672
389	0.6251601332	0.6889846562
390	0.6256725596	0.6889753082
391	0.6251601332	0.6889638582
392	0.6266974122	0.6889553659
393	0.6274660518	0.6889487985
394	0.6277222649	0.6889404359
395	0.6259287727	0.6889230586
396	0.6256725596	0.6889166315
397	0.6254163464	0.6889095489
398	0.6256725596	0.6889045262
399	0.6256725596	0.6888990395
400	0.6261849859	0.6888933782
401	0.6269536254	0.6888828311
402	0.6269536254	0.6888768139
403	0.6261849859	0.6888596674
404	0.6264411991	0.6888531321
405	0.6259287727	0.6888461261
406	0.6261849859	0.6888371555
407	0.6261849859	0.6888349049
408	0.6261849859	0.688825089
409	0.6256725596	0.6888194239
410	0.6256725596	0.6888066836
411	0.6266974122	0.6887966596
412	0.6264411991	0.6887871851
413	0.6264411991	0.6887819059
414	0.6259287727	0.6887729201
415	0.6259287727	0.6887668307
416	0.6266974122	0.6887598705
417	0.6272098386	0.6887514694
418	0.6259287727	0.6887456758
419	0.6261849859	0.6887297089
420	0.6269536254	0.6887106781
421	0.6266974122	0.6887010834
422	0.6269536254	0.6886956214
423	0.6269536254	0.6886919014
424	0.6264411991	0.6886856083
425	0.6264411991	0.68868038
426	0.6266974122	0.6886715207
427	0.6254163464	0.6886601611
428	0.6254163464	0.6886500808
429	0.6254163464	0.6886299087
430	0.6241352806	0.688615206
431	0.6243914937	0.6886049191
432	0.6231104279	0.6885875576
433	0.6238790674	0.6885837634
434	0.6249039201	0.6885660503
435	0.6249039201	0.6885563637
436	0.6256725596	0.6885474525
437	0.6251601332	0.6885332252
438	0.6251601332	0.6885218766
439	0.6243914937	0.6885139343
440	0.6238790674	0.688496662
441	0.6238790674	0.6884928581
442	0.6246477069	0.6884861804
443	0.6243914937	0.6884783972
444	0.6251601332	0.6884728867
445	0.6246477069	0.6884651588
446	0.6246477069	0.6884550978
447	0.6243914937	0.6884474278
448	0.6251601332	0.6884388257
449	0.6246477069	0.688432013
450	0.6251601332	0.688423025
451	0.6238790674	0.6884011972
452	0.6243914937	0.6883890162
453	0.6243914937	0.688379494
454	0.6241352806	0.688375133
455	0.6246477069	0.6883658064
456	0.6243914937	0.6883567078
457	0.6241352806	0.688349973
458	0.6243914937	0.6883396996
459	0.6249039201	0.6883313035
460	0.6246477069	0.6883110466
461	0.6246477069	0.6882921016
462	0.6249039201	0.6882857625
463	0.6256725596	0.688264461
464	0.6259287727	0.6882510005
465	0.6256725596	0.6882474088
466	0.6259287727	0.6882407722
467	0.6261849859	0.6882331138
468	0.6256725596	0.6882267743
469	0.6259287727	0.68822173
470	0.6261849859	0.6882049749
471	0.6254163464	0.6881976829
472	0.6256725596	0.6881794929
473	0.6249039201	0.6881670085
474	0.6249039201	0.6881525669
475	0.6251601332	0.6881444745
476	0.6246477069	0.6881345278
477	0.6246477069	0.6881255443
478	0.6246477069	0.6881226439
479	0.6251601332	0.688114432
480	0.6251601332	0.6880994067
481	0.6246477069	0.6880922406
482	0.6246477069	0.6880803923
483	0.6238790674	0.6880559605
484	0.6246477069	0.688043163
485	0.6246477069	0.6880380487
486	0.6246477069	0.6880175735
487	0.6246477069	0.6880095758
488	0.6256725596	0.6879963976
489	0.6254163464	0.6879909438
490	0.6251601332	0.68798383
491	0.6256725596	0.6879749018
492	0.6264411991	0.6879553567
493	0.6256725596	0.687934818
494	0.6264411991	0.6879259909
495	0.6264411991	0.6879226569
496	0.6261849859	0.6879004178
497	0.6261849859	0.6878971952
498	0.6254163464	0.6878833107
499	0.6254163464	0.6878673035
500	0.6264411991	0.687855108
501	0.6266974122	0.6878524739
502	0.6272098386	0.6878437738
503	0.6266974122	0.6878398731
504	0.6266974122	0.6878337301
505	0.6272098386	0.6878286805
506	0.6277222649	0.6878190504
507	0.6277222649	0.6878109834
508	0.6274660518	0.687806092
509	0.6272098386	0.6877875767
510	0.6274660518	0.6877792364
511	0.6282346913	0.6877710819
512	0.6277222649	0.687764633
513	0.6284909044	0.6877603494
514	0.6277222649	0.6877490956
515	0.6279784781	0.6877393139
516	0.6274660518	0.6877321713
517	0.6269536254	0.6877282748
518	0.6279784781	0.6877191978
519	0.6279784781	0.6877105982
520	0.6264411991	0.6876934059
521	0.6261849859	0.6876879033
522	0.6266974122	0.6876805409
523	0.6266974122	0.6876588841
524	0.6272098386	0.6876559685
525	0.6264411991	0.6876348391
526	0.6261849859	0.6876312965
527	0.6261849859	0.6876130301
528	0.6272098386	0.6876001559
529	0.6274660518	0.6875918911
530	0.6277222649	0.6875824885
531	0.6274660518	0.6875766941
532	0.6269536254	0.687562207
533	0.6272098386	0.6875510032
534	0.6266974122	0.6875378505
535	0.6274660518	0.687524515
536	0.6274660518	0.6875232322
537	0.6277222649	0.6875134968
538	0.6272098386	0.6875005129
539	0.6277222649	0.6874991231
540	0.6269536254	0.6874896922
541	0.6272098386	0.6874735787
542	0.6272098386	0.6874671075
543	0.6274660518	0.6874607029
544	0.6266974122	0.6874541231
545	0.6274660518	0.6874370309
546	0.6279784781	0.6874324077
547	0.6269536254	0.6874221858
548	0.6274660518	0.6874117295
549	0.6274660518	0.6874056396
550	0.6266974122	0.6874011081
551	0.6277222649	0.6873917072
552	0.6282346913	0.6873860873
553	0.6282346913	0.6873653447
554	0.6287471176	0.6873479109
555	0.6277222649	0.6873297912
556	0.6279784781	0.6873230434
557	0.6290033308	0.6873186347
558	0.6295157571	0.687313199
559	0.6292595439	0.6873050173
560	0.6292595439	0.6872917215
561	0.6284909044	0.6872800724
562	0.6290033308	0.6872699755
563	0.6292595439	0.6872653818
564	0.6297719703	0.6872552027
565	0.6297719703	0.6872494609
566	0.6295157571	0.6872325556
567	0.6300281834	0.6872258766
568	0.6300281834	0.6872192071
569	0.6300281834	0.6872119283
570	0.6297719703	0.6872070238
571	0.6302843966	0.6871962651
572	0.630796823	0.6871932632
573	0.6302843966	0.6871768261
574	0.6300281834	0.6871580338
575	0.6300281834	0.6871530456
576	0.6295157571	0.6871483538
577	0.6297719703	0.6871448955
578	0.6295157571	0.6871380068
579	0.6297719703	0.6871236726
580	0.6302843966	0.6871022704
581	0.6300281834	0.6870986854
582	0.6305406098	0.6870904755
583	0.6297719703	0.6870823649
584	0.6305406098	0.6870791433
585	0.6302843966	0.6870736823
586	0.6287471176	0.6870570175
587	0.6292595439	0.6870370381
588	0.6292595439	0.6870331794
589	0.6290033308	0.6870263364
590	0.6287471176	0.6870160648
591	0.6292595439	0.6870086252
592	0.6292595439	0.6870018253
593	0.6300281834	0.6869949468
594	0.6300281834	0.6869916756
595	0.6295157571	0.6869813277
596	0.6290033308	0.6869618911
597	0.6284909044	0.6869593173
598	0.6282346913	0.6869580015
599	0.6279784781	0.6869542908
600	0.6274660518	0.6869360802
601	0.6277222649	0.6869274967
602	0.6277222649	0.6869192488
603	0.6279784781	0.6869090344
604	0.6282346913	0.6869009559
605	0.6279784781	0.6868958572
606	0.6282346913	0.6868861001
607	0.6279784781	0.6868739463
608	0.6274660518	0.6868517641
609	0.6272098386	0.6868449332
610	0.6269536254	0.6868435334
611	0.6274660518	0.6868383775
612	0.6272098386	0.6868289997
613	0.6277222649	0.6868121064
614	0.6279784781	0.6868062125
615	0.6284909044	0.6867836641
616	0.6284909044	0.6867811815
617	0.6279784781	0.6867741329
618	0.6282346913	0.6867646581
619	0.6287471176	0.6867493114
620	0.6287471176	0.6867465312
621	0.6287471176	0.6867396198
622	0.6290033308	0.6867354237
623	0.6290033308	0.6867191085
624	0.6292595439	0.6867062834
625	0.6295157571	0.6866946192
626	0.6295157571	0.6866894868
627	0.6295157571	0.6866844664
628	0.6300281834	0.6866784668
629	0.6300281834	0.6866743103
630	0.6300281834	0.6866627919
631	0.630796823	0.6866485631
632	0.6302843966	0.6866414404
633	0.6300281834	0.6866292819
634	0.6297719703	0.6866245794
635	0.6302843966	0.6866059123
636	0.6300281834	0.686601284
637	0.6295157571	0.6865954671
638	0.6292595439	0.6865900331
639	0.6295157571	0.6865850582
640	0.6295157571	0.686582992
641	0.6295157571	0.6865736644
642	0.6292595439	0.6865598991
643	0.6292595439	0.6865541549
644	0.6292595439	0.686532347
645	0.6292595439	0.6865267089
646	0.6292595439	0.6865227652
647	0.6297719703	0.6865012618
648	0.6300281834	0.686497334
649	0.6305406098	0.6864944824
650	0.630796823	0.6864774938
651	0.6302843966	0.6864664657
652	0.6305406098	0.6864566422
653	0.6300281834	0.6864446464
654	0.6297719703	0.6864421475
655	0.6297719703	0.6864273813
656	0.6297719703	0.6864136361
657	0.6297719703	0.6864041493
658	0.6292595439	0.6863940801
659	0.6290033308	0.686380674
660	0.6290033308	0.686374201
661	0.6279784781	0.6863570357
662	0.6287471176	0.6863374176
663	0.6287471176	0.686316005
664	0.6284909044	0.6863115946
665	0.6290033308	0.6863047196
666	0.6284909044	0.6862945235
667	0.6284909044	0.6862880548
668	0.6287471176	0.686282597
669	0.6295157571	0.6862747294
670	0.6300281834	0.6862678912
671	0.6297719703	0.6862635369
672	0.6295157571	0.6862511875
673	0.6305406098	0.6862370867
674	0.6305406098	0.6862305282
675	0.6300281834	0.6862248556
676	0.6300281834	0.6862060404
677	0.6302843966	0.6862001574
678	0.6290033308	0.6861803054
679	0.6282346913	0.6861630408
680	0.6287471176	0.6861532947
681	0.6295157571	0.6861362415
682	0.6295157571	0.6861317348
683	0.6297719703	0.6861256231
684	0.6295157571	0.686112892
685	0.6292595439	0.6861062766
686	0.6295157571	0.6860899303
687	0.6292595439	0.6860740589
688	0.6295157571	0.6860655613
689	0.6287471176	0.6860593586
690	0.6292595439	0.6860402611
691	0.6290033308	0.686032473
692	0.6292595439	0.6860280785
693	0.6297719703	0.6860203741
694	0.6295157571	0.6860154793
695	0.6297719703	0.6860073013
696	0.6297719703	0.6859846933
697	0.6300281834	0.6859828013
698	0.6302843966	0.685972022
699	0.6295157571	0.6859571349
700	0.6300281834	0.6859521628
701	0.630796823	0.68594065
702	0.6318216756	0.6859379316
703	0.6310530361	0.6859288834
704	0.630796823	0.6859117523
705	0.6310530361	0.6859024217
706	0.6315654625	0.685898143
707	0.630796823	0.6858865228
708	0.6305406098	0.6858824778
709	0.6313092493	0.6858768633
710	0.6300281834	0.6858624888
711	0.6305406098	0.6858404175
712	0.630796823	0.6858346916
713	0.6300281834	0.6858105189
714	0.6300281834	0.6858026376
715	0.6305406098	0.6857830337
716	0.6310530361	0.6857770038
717	0.630796823	0.6857686724
718	0.6302843966	0.6857625929
719	0.6310530361	0.6857535806
720	0.630796823	0.6857486587
721	0.6310530361	0.6857403332
722	0.630796823	0.6857356802
723	0.630796823	0.6857327753
724	0.6305406098	0.6857258625
725	0.630796823	0.6857205277
726	0.6302843966	0.6857108402
727	0.630796823	0.6857002129
728	0.6310530361	0.6856748929
729	0.6310530361	0.6856732984
730	0.630796823	0.6856704462
731	0.6313092493	0.6856670016
732	0.630796823	0.6856638915
733	0.6305406098	0.6856560274
734	0.6300281834	0.6856469943
735	0.630796823	0.6856427768
736	0.6302843966	0.6856411384
737	0.6310530361	0.685617117
738	0.6302843966	0.6856119864
739	0.6302843966	0.6856019705
740	0.6297719703	0.685585726
741	0.6300281834	0.685572796
742	0.6302843966	0.6855687706
743	0.6310530361	0.6855538068
744	0.6305406098	0.6855496433
745	0.630796823	0.6855440686
746	0.6300281834	0.6855352066
747	0.6302843966	0.6855226148
748	0.6300281834	0.6855159937
749	0.6302843966	0.6855097175
750	0.630796823	0.6855046745
751	0.6302843966	0.6855001606
752	0.630796823	0.685479164
753	0.6310530361	0.6854660663
754	0.6300281834	0.6854634679
755	0.6305406098	0.6854470817
756	0.6305406098	0.6854409982
757	0.6305406098	0.6854274839
758	0.6300281834	0.6854097742
759	0.6300281834	0.6854043992
760	0.6305406098	0.6853962894
761	0.630796823	0.6853880298
762	0.630796823	0.6853834576
763	0.630796823	0.6853787417
764	0.6305406098	0.6853735323
765	0.6305406098	0.6853663804
766	0.630796823	0.6853613248
767	0.630796823	0.685351056
768	0.6310530361	0.6853419123
769	0.6315654625	0.6853352425
770	0.6315654625	0.6853287688
771	0.6320778888	0.68532316
772	0.6315654625	0.6853094144
773	0.6320778888	0.6852889688
774	0.6318216756	0.6852744694
775	0.6325903151	0.6852563278
776	0.6320778888	0.6852449506
777	0.6320778888	0.6852397117
778	0.632334102	0.6852312502
779	0.632334102	0.6852107766
780	0.632334102	0.6852038893
781	0.632334102	0.6851969262
782	0.632334102	0.6851937625
783	0.6318216756	0.6851834147
784	0.6318216756	0.685166188
785	0.6325903151	0.6851501676
786	0.632334102	0.6851461928
787	0.632334102	0.685138018
788	0.6320778888	0.6851315264
789	0.6328465283	0.6851258954
790	0.6320778888	0.6851184813
791	0.6325903151	0.6851091913
792	0.632334102	0.6851006524
793	0.633871381	0.6850851014
794	0.6333589547	0.6850821337
795	0.6333589547	0.6850762083
796	0.6328465283	0.6850727017
797	0.6328465283	0.6850625071
798	0.6328465283	0.6850564407
799	0.6333589547	0.6850485408
800	0.6336151678	0.6850390373
801	0.6331027415	0.6850275268
802	0.633871381	0.6850210454
803	0.6341275942	0.6850173352
804	0.6341275942	0.6850004511
805	0.6336151678	0.6849922289
806	0.633871381	0.6849876915
807	0.6333589547	0.6849747643
808	0.6333589547	0.6849684125
809	0.6331027415	0.6849657328
810	0.6333589547	0.6849566486
811	0.6336151678	0.6849498372
812	0.6343838073	0.6849434116
813	0.6348962337	0.6849375322
814	0.6341275942	0.6849220155
815	0.633871381	0.6849122486
816	0.6341275942	0.6849066288
817	0.6336151678	0.6848911525
818	0.6333589547	0.6848851457
819	0.6333589547	0.6848794979
820	0.6336151678	0.6848726749
821	0.6331027415	0.6848607327
822	0.6336151678	0.6848522935
823	0.6325903151	0.6848359341
824	0.6325903151	0.6848208396
825	0.6325903151	0.684814611
826	0.6325903151	0.6848127131
827	0.6325903151	0.6848052201
828	0.6328465283	0.6847856906
829	0.6331027415	0.6847784982
830	0.6325903151	0.6847714375
831	0.6328465283	0.6847606099
832	0.6328465283	0.6847530039
833	0.6325903151	0.6847448366
834	0.632334102	0.6847430044
835	0.6331027415	0.6847351748
836	0.6328465283	0.6847202787
837	0.6331027415	0.6847178527
838	0.6328465283	0.6847063337
839	0.6333589547	0.6846953666
840	0.6325903151	0.6846906473
841	0.6325903151	0.6846776584
842	0.6325903151	0.6846735169
843	0.6333589547	0.6846653102
844	0.6336151678	0.6846606002
845	0.6333589547	0.6846502285
846	0.6331027415	0.6846458029
847	0.6325903151	0.6846403785
848	0.6325903151	0.6846337603
849	0.6331027415	0.6846265587
850	0.6328465283	0.6846231013
851	0.6328465283	0.6846204135
852	0.6328465283	0.6846050342
853	0.6328465283	0.6845945173
854	0.6336151678	0.6845843737
855	0.6333589547	0.6845810581
856	0.6336151678	0.6845787381
857	0.6343838073	0.6845638922
858	0.633871381	0.6845596323
859	0.6341275942	0.6845530584
860	0.6348962337	0.684547033
861	0.6348962337	0.6845454004
862	0.6341275942	0.6845297702
863	0.6348962337	0.6845221051
864	0.633871381	0.6845153575
865	0.6341275942	0.6845044938
866	0.6336151678	0.6844923632
867	0.6341275942	0.6844807673
868	0.6333589547	0.6844656292
869	0.633871381	0.684451789
870	0.6333589547	0.6844326229
871	0.6336151678	0.6844297903
872	0.6333589547	0.6844091467
873	0.6331027415	0.6843886129
874	0.6333589547	0.6843860794
875	0.632334102	0.6843740118
876	0.6318216756	0.6843670402
877	0.6315654625	0.6843571581
878	0.6318216756	0.6843524929
879	0.6328465283	0.6843441482
880	0.6336151678	0.68432996
