iter	Passed	Remaining
445	1333	16606
446	1337	16614
447	1341	16619
448	1351	16707
449	1354	16706
450	1356	16693
451	1360	16699
452	1365	16721
453	1369	16727
454	1371	16714
455	1375	16719
456	1381	16750
457	1383	16740
458	1385	16731
459	1388	16718
460	1391	16713
461	1393	16700
462	1395	16688
463	1397	16678
464	1400	16665
465	1402	16652
466	1404	16639
467	1406	16630
468	1409	16624
469	1411	16611
470	1414	16598
471	1416	16586
472	1418	16575
473	1420	16563
474	1423	16552
475	1425	16542
476	1428	16540
477	1431	16535
478	1434	16532
479	1437	16534
480	1440	16527
481	1442	16516
482	1444	16502
483	1447	16493
484	1449	16481
485	1451	16470
486	1453	16458
487	1457	16465
488	1460	16463
489	1463	16452
490	1467	16462
491	1469	16453
492	1473	16457
493	1475	16448
494	1478	16437
495	1480	16426
496	1482	16414
497	1484	16404
498	1487	16394
499	1489	16384
500	1491	16374
501	1494	16363
502	1496	16351
503	1498	16340
504	1500	16329
505	1502	16319
506	1505	16314
507	1513	16361
508	1517	16371
509	1521	16377
510	1526	16395
511	1530	16407
512	1533	16407
513	1538	16415
514	1541	16418
515	1545	16423
516	1548	16425
517	1553	16441
518	1558	16457
519	1563	16477
520	1567	16487
521	1572	16507
522	1576	16514
523	1581	16523
524	1584	16528
525	1588	16535
526	1593	16545
527	1597	16551
528	1600	16557
529	1603	16546
530	1605	16535
531	1607	16524
532	1610	16514
533	1612	16502
534	1614	16491
535	1616	16480
536	1619	16470
537	1621	16465
538	1624	16454
539	1626	16444
540	1628	16434
541	1630	16423
542	1633	16411
543	1635	16400
544	1637	16389
545	1639	16380
546	1642	16369
547	1644	16358
548	1646	16348
549	1649	16340
550	1651	16330
551	1653	16321
552	1656	16311
553	1658	16302
554	1660	16291
555	1662	16282
556	1665	16271
557	1667	16261
558	1669	16253
559	1672	16243
560	1674	16233
561	1676	16225
562	1679	16216
563	1681	16205
564	1683	16195
565	1685	16184
566	1688	16174
567	1690	16164
568	1692	16154
569	1694	16143
570	1697	16139
571	1699	16130
572	1702	16120
573	1704	16109
574	1706	16100
575	1708	16089
576	1710	16080
577	1713	16069
578	1715	16062
579	1717	16052
580	1720	16043
581	1722	16033
582	1724	16026
583	1727	16019
584	1729	16010
585	1732	16002
586	1734	15993
587	1736	15984
588	1738	15975
589	1741	15964
590	1743	15956
591	1745	15949
592	1748	15940
593	1750	15930
594	1752	15921
595	1755	15913
596	1757	15905
597	1759	15895
598	1761	15886
599	1764	15877
600	1766	15870
601	1768	15861
602	1771	15851
603	1773	15843
604	1775	15834
605	1777	15824
606	1780	15815
607	1782	15808
608	1784	15800
609	1787	15792
610	1789	15783
611	1791	15774
612	1793	15765
613	1796	15755
614	1798	15746
615	1800	15737
616	1803	15732
617	1805	15725
618	1807	15716
619	1810	15706
620	1812	15698
621	1814	15689
622	1816	15680
623	1819	15672
624	1821	15667
625	1824	15658
626	1826	15650
627	1828	15641
628	1830	15634
629	1833	15625
630	1835	15618
631	1837	15610
632	1840	15601
633	1842	15593
634	1844	15584
635	1846	15575
636	1848	15566
637	1851	15558
638	1853	15551
639	1855	15542
640	1858	15534
641	1860	15529
642	1862	15521
643	1865	15512
644	1867	15503
645	1869	15495
646	1871	15487
647	1874	15478
648	1877	15481
649	1881	15483
650	1883	15475
651	1885	15468
652	1888	15460
653	1890	15452
654	1892	15444
655	1894	15435
656	1896	15426
657	1899	15419
658	1901	15411
659	1903	15403
660	1906	15395
661	1908	15388
662	1910	15379
663	1912	15371
664	1915	15364
665	1917	15358
666	1919	15350
667	1922	15342
668	1924	15334
669	1926	15327
670	1928	15319
671	1931	15311
672	1933	15303
673	1935	15295
674	1938	15292
675	1941	15287
676	1943	15281
677	1945	15274
678	1948	15266
679	1950	15258
680	1952	15251
681	1954	15243
682	1957	15240
683	1959	15232
684	1962	15224
685	1965	15223
686	1968	15222
687	1972	15227
688	1974	15219
689	1977	15216
690	1979	15209
691	1983	15211
692	2038	15608
693	2041	15607
694	2044	15604
695	2048	15613
696	2054	15630
697	2058	15632
698	2062	15641
699	2069	15666
700	2073	15671
701	2076	15672
702	2079	15672
703	2083	15675
704	2088	15682
705	2091	15686
706	2094	15677
707	2096	15668
708	2098	15659
709	2100	15653
710	2103	15644
711	2105	15635
712	2107	15626
713	2109	15617
714	2112	15611
715	2114	15603
716	2116	15594
717	2118	15586
718	2121	15579
719	2123	15570
720	2125	15562
721	2127	15553
722	2130	15546
723	2132	15538
724	2134	15530
725	2136	15522
726	2138	15513
727	2141	15506
728	2143	15498
729	2145	15490
730	2147	15482
731	2150	15476
732	2152	15467
733	2154	15459
734	2156	15450
735	2159	15443
736	2161	15435
737	2163	15427
738	2165	15419
739	2168	15411
740	2170	15403
741	2172	15395
742	2174	15387
743	2177	15379
744	2179	15371
745	2181	15364
746	2183	15357
747	2186	15351
748	2188	15343
749	2190	15335
750	2193	15327
751	2195	15321
752	2198	15317
753	2200	15309
754	2202	15302
755	2204	15293
756	2207	15286
757	2209	15278
758	2211	15270
759	2213	15262
760	2216	15255
761	2218	15248
762	2220	15240
763	2222	15234
764	2225	15227
765	2227	15219
766	2229	15211
767	2231	15204
768	2234	15197
769	2236	15190
770	2238	15182
771	2240	15174
772	2243	15168
773	2245	15160
774	2247	15152
775	2249	15145
776	2252	15139
777	2254	15135
778	2257	15127
779	2259	15119
780	2261	15113
781	2264	15107
782	2266	15099
783	2268	15092
784	2270	15084
785	2272	15076
786	2275	15069
787	2277	15062
788	2279	15054
789	2281	15048
790	2284	15042
791	2286	15034
792	2288	15027
793	2290	15019
794	2293	15014
795	2295	15006
796	2297	14999
797	2299	14992
798	2302	14986
799	2304	14979
800	2306	14972
801	2308	14965
802	2311	14958
803	2313	14953
804	2316	14946
805	2318	14938
806	2320	14932
807	2322	14925
808	2324	14918
809	2327	14911
810	2329	14904
811	2331	14897
812	2335	14898
813	2337	14891
814	2339	14884
815	2342	14879
816	2344	14872
817	2346	14864
818	2348	14858
819	2352	14857
820	2354	14850
821	2356	14843
822	2358	14836
823	2361	14833
824	2363	14826
825	2365	14818
826	2367	14811
827	2370	14807
828	2372	14800
829	2374	14793
830	2377	14786
831	2379	14781
832	2382	14778
833	2384	14771
834	2386	14764
835	2389	14757
836	2391	14751
837	2393	14744
838	2395	14737
839	2398	14731
840	2400	14725
841	2402	14719
842	2405	14712
843	2407	14706
844	2409	14700
845	2411	14693
846	2413	14686
847	2416	14679
848	2418	14673
849	2420	14667
850	2423	14661
851	2425	14654
852	2427	14649
853	2430	14642
854	2432	14636
855	2434	14629
856	2436	14622
857	2439	14618
858	2447	14647
859	2451	14654
860	2456	14660
861	2461	14670
862	2465	14675
863	2469	14678
864	2472	14678
865	2477	14688
866	2481	14693
867	2486	14699
868	2491	14709
869	2495	14712
870	2499	14720
871	2503	14721
872	2507	14723
873	2511	14729
874	2515	14731
875	2523	14760
876	2526	14761
877	2530	14760
878	2533	14761
879	2541	14788
880	2544	14785
881	2546	14779
882	2549	14772
883	2551	14766
884	2553	14760
885	2556	14753
886	2558	14747
887	2560	14740
888	2563	14735
889	2565	14729
890	2567	14722
891	2569	14716
892	2572	14710
893	2574	14703
894	2576	14696
895	2579	14691
896	2581	14688
897	2584	14681
898	2586	14674
899	2588	14668
900	2590	14661
901	2592	14654
902	2595	14650
903	2597	14644
904	2600	14638
905	2602	14631
906	2604	14624
907	2606	14618
908	2609	14612
909	2611	14605
910	2613	14599
911	2615	14592
912	2617	14585
913	2620	14581
914	2622	14575
915	2624	14568
916	2627	14561
917	2629	14555
918	2631	14549
919	2633	14543
920	2636	14536
921	2638	14530
922	2640	14523
923	2642	14518
924	2644	14511
925	2647	14506
926	2649	14500
927	2651	14493
928	2654	14487
929	2656	14481
930	2658	14474
931	2660	14468
932	2662	14461
933	2665	14455
934	2667	14449
935	2669	14443
936	2671	14436
937	2674	14431
938	2676	14426
939	2678	14420
940	2681	14413
941	2683	14407
942	2685	14401
943	2687	14395
944	2689	14389
945	2692	14382
946	2694	14376
947	2696	14370
948	2698	14364
949	2701	14358
950	2703	14351
951	2705	14346
952	2707	14340
953	2709	14333
954	2712	14327
955	2714	14321
956	2716	14314
957	2718	14308
958	2721	14303
959	2723	14297
960	2725	14289
961	2727	14283
962	2729	14277
963	2731	14272
964	2734	14265
965	2736	14259
966	2738	14253
967	2740	14246
968	2743	14245
969	2745	14239
970	2748	14232
971	2750	14226
972	2752	14220
973	2754	14214
974	2756	14207
975	2759	14202
976	2761	14196
977	2763	14190
978	2765	14184
979	2767	14178
980	2770	14173
981	2772	14167
982	2774	14161
983	2777	14156
984	2779	14150
985	2781	14145
986	2783	14139
987	2786	14133
988	2788	14128
989	2790	14123
990	2793	14117
991	2795	14111
992	2797	14106
993	2799	14100
994	2802	14094
995	2804	14089
996	2806	14083
997	2808	14078
998	2811	14072
999	2813	14066
1000	2815	14060
1001	2818	14056
1002	2820	14050
1003	2822	14044
1004	2824	14038
1005	2826	14033
1006	2829	14027
1007	2831	14021
1008	2833	14016
1009	2835	14011
1010	2838	14005
1011	2840	13998
1012	2842	13992
1013	2844	13986
1014	2846	13981
1015	2848	13975
1016	2851	13969
1017	2853	13964
1018	2856	13960
1019	2858	13955
1020	2860	13949
1021	2862	13944
1022	2865	13939
1023	2867	13935
1024	2869	13929
1025	2872	13923
1026	2874	13920
1027	2876	13914
1028	2879	13908
1029	2881	13903
1030	2883	13897
1031	2885	13892
1032	2888	13886
1033	2890	13881
1034	2892	13875
1035	2894	13871
1036	2899	13875
1037	2901	13869
1038	2903	13864
1039	2906	13859
1040	2908	13853
1041	2910	13848
1042	2912	13842
1043	2914	13836
1044	2916	13831
1045	2919	13825
1046	2921	13819
1047	2923	13814
1048	2925	13809
1049	2928	13803
1050	2930	13797
1051	2932	13792
1052	2934	13788
1053	2937	13783
1054	2939	13778
1055	2942	13774
1056	2944	13768
1057	2946	13764
1058	2948	13759
1059	2951	13754
1060	2953	13749
1061	2955	13743
1062	2957	13737
1063	2960	13732
1064	2962	13729
1065	2965	13723
1066	2967	13718
1067	2969	13712
1068	2971	13708
1069	2974	13702
1070	2976	13697
1071	2978	13693
1072	2981	13688
1073	2983	13683
1074	2985	13678
1075	2987	13672
1076	2990	13668
1077	2992	13663
1078	2994	13657
1079	2996	13652
1080	2999	13648
1081	3001	13642
1082	3003	13637
1083	3005	13632
1084	3008	13626
1085	3010	13621
1086	3012	13616
1087	3014	13611
1088	3029	13660
1089	3059	13781
1090	3063	13785
1091	3067	13788
1092	3072	13792
1093	3075	13793
1094	3080	13797
1095	3084	13800
1096	3089	13806
1097	3092	13807
1098	3096	13807
1099	3099	13808
1100	3103	13810
1101	3107	13812
1102	3109	13806
1103	3112	13801
1104	3114	13796
1105	3116	13791
1106	3119	13786
1107	3121	13781
1108	3123	13775
1109	3125	13770
1110	3128	13765
1111	3130	13760
1112	3132	13755
1113	3135	13751
1114	3137	13745
1115	3139	13740
1116	3141	13735
1117	3144	13730
1118	3146	13724
1119	3148	13719
1120	3150	13713
1121	3153	13709
1122	3155	13704
1123	3157	13699
1124	3160	13693
1125	3162	13689
1126	3164	13684
1127	3167	13679
1128	3169	13673
1129	3171	13669
1130	3174	13666
1131	3176	13661
1132	3178	13655
1133	3181	13650
1134	3183	13645
1135	3185	13639
1136	3188	13636
1137	3190	13630
1138	3193	13627
1139	3195	13622
1140	3197	13616
1141	3199	13611
1142	3202	13606
1143	3204	13601
1144	3206	13596
1145	3208	13590
1146	3210	13585
1147	3213	13581
1148	3215	13575
1149	3217	13570
1150	3220	13565
1151	3222	13560
1152	3224	13555
1153	3226	13550
1154	3229	13545
1155	3231	13541
1156	3233	13536
1157	3236	13531
1158	3238	13526
1159	3242	13527
1160	3247	13534
1161	3252	13543
1162	3256	13542
1163	3258	13537
1164	3260	13532
1165	3263	13527
1166	3265	13522
1167	3267	13517
1168	3269	13512
1169	3272	13507
1170	3274	13502
1171	3276	13497
1172	3278	13491
1173	3280	13487
1174	3284	13487
1175	3286	13483
1176	3289	13478
1177	3291	13473
1178	3293	13468
1179	3296	13463
1180	3298	13458
1181	3300	13454
1182	3304	13456
1183	3306	13450
1184	3309	13445
1185	3311	13440
1186	3313	13435
1187	3316	13433
1188	3319	13430
1189	3321	13425
1190	3323	13420
1191	3325	13415
1192	3328	13410
1193	3330	13405
1194	3332	13399
1195	3334	13395
1196	3337	13390
1197	3339	13385
1198	3341	13380
1199	3343	13375
1200	3346	13370
1201	3348	13365
1202	3350	13360
1203	3352	13354
1204	3355	13350
1205	3357	13345
1206	3359	13341
1207	3361	13336
1208	3364	13331
1209	3366	13326
1210	3368	13321
1211	3371	13317
1212	3373	13313
1213	3376	13310
1214	3378	13305
1215	3380	13301
1216	3383	13296
1217	3385	13291
1218	3387	13286
1219	3389	13281
1220	3392	13276
1221	3395	13275
1222	3397	13271
1223	3400	13266
1224	3402	13262
1225	3405	13261
1226	3410	13267
1227	3413	13263
1228	3415	13258
1229	3417	13253
1230	3419	13249
1231	3422	13244
1232	3425	13244
1233	3428	13242
1234	3431	13238
1235	3433	13234
1236	3436	13230
1237	3439	13228
1238	3441	13224
1239	3443	13219
1240	3446	13215
1241	3448	13210
1242	3450	13205
1243	3453	13202
1244	3455	13197
1245	3457	13192
1246	3460	13188
1247	3462	13183
1248	3464	13178
1249	3468	13181
1250	3473	13186
1251	3477	13189
1252	3482	13192
1253	3487	13197
1254	3492	13204
1255	3496	13206
1256	3500	13209
1257	3505	13213
1258	3509	13216
1259	3513	13218
1260	3517	13219
1261	3522	13224
1262	3526	13226
1263	3530	13226
1264	3534	13228
1265	3538	13231
1266	3542	13232
1267	3546	13235
1268	3550	13237
1269	3554	13239
1270	3559	13242
1271	3563	13244
1272	3570	13258
1273	3574	13258
1274	3576	13253
1275	3579	13251
1276	3581	13247
1277	3584	13243
1278	3586	13239
1279	3589	13234
1280	3591	13229
1281	3593	13225
1282	3595	13220
1283	3598	13215
1284	3600	13211
1285	3602	13207
1286	3605	13201
1287	3607	13197
1288	3609	13192
1289	3611	13187
1290	3614	13183
1291	3616	13179
1292	3618	13174
1293	3621	13169
1294	3623	13165
1295	3625	13160
1296	3628	13155
1297	3630	13152
1298	3633	13147
1299	3635	13143
1300	3637	13136
1301	3639	13131
1302	3641	13126
1303	3643	13122
1304	3646	13117
1305	3648	13113
1306	3650	13108
1307	3653	13103
1308	3655	13098
1309	3657	13094
1310	3659	13089
1311	3661	13084
1312	3664	13079
1313	3666	13075
1314	3668	13070
1315	3671	13066
1316	3673	13061
1317	3675	13056
1318	3677	13052
1319	3680	13049
1320	3682	13044
1321	3684	13039
1322	3687	13034
1323	3689	13030
1324	3691	13026
1325	3694	13021
1326	3696	13016
1327	3699	13014
1328	3702	13013
1329	3704	13009
1330	3707	13004
1331	3709	12999
1332	3711	12995
1333	3713	12990
1334	3716	12985
1335	3718	12980
1336	3720	12975
1337	3722	12971
1338	3724	12966
1339	3727	12961
1340	3729	12956
1341	3731	12952
1342	3733	12947
1343	3736	12943
1344	3738	12938
1345	3740	12933
1346	3742	12929
1347	3745	12924
1348	3747	12920
1349	3749	12915
1350	3751	12910
1351	3754	12906
1352	3756	12901
1353	3758	12897
1354	3760	12892
1355	3763	12887
1356	3765	12883
1357	3767	12878
1358	3769	12873
1359	3771	12869
1360	3774	12864
1361	3776	12859
1362	3778	12855
1363	3781	12851
1364	3783	12846
1365	3785	12842
1366	3787	12837
1367	3790	12833
1368	3792	12829
1369	3794	12825
1370	3797	12822
1371	3799	12817
1372	3802	12812
1373	3804	12808
1374	3806	12803
1375	3808	12799
1376	3810	12794
1377	3813	12791
1378	3816	12787
1379	3818	12783
1380	3820	12778
1381	3822	12773
1382	3825	12772
1383	3828	12769
1384	3832	12771
1385	3837	12776
1386	3842	12778
1387	3845	12776
1388	3848	12776
1389	3852	12778
1390	3858	12783
1391	3862	12785
1392	3868	12794
1393	3872	12793
1394	3874	12789
1395	3877	12788
1396	3882	12793
1397	3887	12797
1398	3890	12794
1399	3892	12789
1400	3895	12788
1401	3904	12804
1402	3908	12806
1403	3911	12805
1404	3921	12824
1405	3924	12821
1406	3926	12817
1407	3931	12821
1408	3935	12824
1409	3938	12821
1410	3940	12817
1411	3943	12813
1412	3949	12821
1413	3953	12821
1414	3955	12817
1415	3957	12812
1416	3960	12807
1417	3966	12818
1418	3970	12819
1419	3973	12814
1420	3976	12812
1421	3979	12811
1422	3986	12822
1423	3988	12817
1424	3990	12813
1425	3994	12813
1426	4001	12823
1427	4004	12822
1428	4006	12816
1429	4009	12812
1430	4011	12807
1431	4015	12809
1432	4021	12817
1433	4024	12813
1434	4026	12810
1435	4032	12817
1436	4037	12820
1437	4053	12858
1438	4101	12999
1439	4105	13000
1440	4108	12999
1441	4113	13002
1442	4117	13004
1443	4122	13006
1444	4127	13009
1445	4131	13011
1446	4136	13014
1447	4140	13016
1448	4144	13015
1449	4148	13017
1450	4152	13019
1451	4157	13021
1452	4161	13022
1453	4164	13021
1454	4167	13019
1455	4172	13021
1456	4175	13020
1457	4180	13021
1458	4183	13022
1459	4188	13023
1460	4192	13025
1461	4199	13035
1462	4203	13035
1463	4207	13036
1464	4212	13038
1465	4216	13042
1466	4222	13047
1467	4227	13050
1468	4236	13067
1469	4241	13071
1470	4248	13079
1471	4252	13080
1472	4257	13084
1473	4264	13093
1474	4268	13095
1475	4272	13096
1476	4278	13102
1477	4283	13105
1478	4286	13101
1479	4288	13097
1480	4299	13117
1481	4302	13116
1482	4304	13111
1483	4309	13115
1484	4314	13116
1485	4316	13113
1486	4319	13110
1487	4322	13106
1488	4327	13109
1489	4330	13108
1490	4334	13108
1491	4336	13103
1492	4342	13107
1493	4346	13109
1494	4349	13106
1495	4351	13102
1496	4355	13101
1497	4361	13108
1498	4363	13103
1499	4366	13099
1500	4369	13096
1501	4372	13095
1502	4375	13090
1503	4377	13085
1504	4379	13080
1505	4381	13075
1506	4384	13070
1507	4388	13072
1508	4392	13072
1509	4394	13068
1510	4397	13064
1511	4399	13059
1512	4401	13054
1513	4404	13049
1514	4406	13044
1515	4408	13039
1516	4410	13034
1517	4413	13030
1518	4415	13025
1519	4417	13020
1520	4419	13015
1521	4422	13010
1522	4424	13005
1523	4426	13001
1524	4428	12996
1525	4431	12991
1526	4433	12987
1527	4435	12982
1528	4438	12977
1529	4440	12972
1530	4442	12967
1531	4444	12962
1532	4446	12957
1533	4449	12952
1534	4451	12947
1535	4453	12942
1536	4455	12938
1537	4457	12933
1538	4460	12928
1539	4462	12922
1540	4464	12919
1541	4466	12913
1542	4469	12909
1543	4471	12904
1544	4473	12899
1545	4475	12894
1546	4478	12889
1547	4480	12885
1548	4483	12882
1549	4485	12878
1550	4487	12873
1551	4490	12869
1552	4492	12865
1553	4495	12860
1554	4497	12855
1555	4499	12851
1556	4502	12846
1557	4504	12841
1558	4506	12838
1559	4509	12834
1560	4511	12829
1561	4513	12825
1562	4516	12820
1563	4519	12819
1564	4522	12815
1565	4524	12810
1566	4526	12805
1567	4529	12801
1568	4531	12797
1569	4533	12792
1570	4537	12792
1571	4539	12787
1572	4542	12782
1573	4545	12781
1574	4548	12780
1575	4553	12782
1576	4558	12784
1577	4562	12784
1578	4565	12782
1579	4569	12784
1580	4574	12786
1581	4578	12785
1582	4582	12785
1583	4586	12786
1584	4590	12787
1585	4594	12787
1586	4599	12789
1587	4603	12788
1588	4606	12788
1589	4611	12791
1590	4616	12793
1591	4621	12796
1592	4626	12798
1593	4631	12801
1594	4634	12798
1595	4636	12793
1596	4638	12789
1597	4641	12784
1598	4643	12780
1599	4645	12775
1600	4649	12775
1601	4651	12770
1602	4654	12766
1603	4656	12761
1604	4658	12756
1605	4660	12752
1606	4663	12747
1607	4665	12743
1608	4668	12739
1609	4670	12734
1610	4672	12730
1611	4676	12728
1612	4678	12723
1613	4680	12719
1614	4684	12718
1615	4687	12715
1616	4689	12710
1617	4691	12706
1618	4694	12702
1619	4696	12697
1620	4698	12692
1621	4700	12688
1622	4703	12684
1623	4705	12679
1624	4707	12674
1625	4710	12670
1626	4712	12665
1627	4715	12664
1628	4718	12661
1629	4720	12656
1630	4723	12651
1631	4725	12648
1632	4727	12643
1633	4730	12640
1634	4732	12635
1635	4735	12631
1636	4737	12626
1637	4739	12621
1638	4742	12617
1639	4744	12612
1640	4746	12608
1641	4749	12605
1642	4751	12600
1643	4753	12595
1644	4756	12591
1645	4758	12586
1646	4760	12582
1647	4763	12578
1648	4766	12575
1649	4768	12571
1650	4770	12567
1651	4773	12563
1652	4776	12560
1653	4778	12556
1654	4782	12554
1655	4784	12550
1656	4786	12545
1657	4789	12542
1658	4791	12537
1659	4793	12532
1660	4796	12529
1661	4799	12526
1662	4803	12526
1663	4806	12523
1664	4808	12518
1665	4810	12514
1666	4813	12512
1667	4815	12507
1668	4818	12502
1669	4820	12499
1670	4822	12494
1671	4825	12490
1672	4827	12486
1673	4830	12483
1674	4832	12478
1675	4834	12474
1676	4837	12469
1677	4839	12464
1678	4841	12460
1679	4843	12455
1680	4846	12452
1681	4848	12448
1682	4851	12443
1683	4853	12438
1684	4855	12434
1685	4857	12429
1686	4859	12425
1687	4865	12428
1688	4867	12424
1689	4869	12419
1690	4872	12415
1691	4874	12410
1692	4876	12405
1693	4878	12401
1694	4881	12397
1695	4883	12393
1696	4885	12388
1697	4887	12384
1698	4890	12379
1699	4892	12374
1700	4894	12370
1701	4896	12365
1702	4899	12361
1703	4901	12358
1704	4905	12357
