iter	Accuracy	Logloss
0	0.5158486708	0.6931134453
1	0.5645875937	0.6929346252
2	0.562542604	0.6928874863
3	0.5724267212	0.6926418895
4	0.5705521472	0.6925779419
5	0.5766871166	0.6923953773
6	0.5800954329	0.6923162854
7	0.583674165	0.6922441416
8	0.5853783231	0.6920174337
9	0.5862304022	0.6918736037
10	0.5874233129	0.6916856304
11	0.5875937287	0.6915206233
12	0.5846966599	0.691287841
13	0.5874233129	0.6912175278
14	0.5904907975	0.6909726383
15	0.5930470348	0.6908737006
16	0.5942399455	0.690717181
17	0.5901499659	0.690488684
18	0.5887866394	0.6903897463
19	0.5911724608	0.6902227421
20	0.5875937287	0.6900091815
21	0.5896387185	0.6899669104
22	0.5875937287	0.6897684941
23	0.5877641445	0.6895624641
24	0.5875937287	0.6893565172
25	0.5872528971	0.689293277
26	0.5874233129	0.6891215298
27	0.5879345603	0.6889022692
28	0.591002045	0.6886641197
29	0.5903203817	0.6885346021
30	0.5889570552	0.6883177962
31	0.5898091343	0.6882748594
32	0.5889570552	0.6882106622
33	0.5903203817	0.6880245612
34	0.5899795501	0.6878465732
35	0.5898091343	0.6876781128
36	0.5904907975	0.6875363215
37	0.5908316292	0.6873175186
38	0.5898091343	0.6871563392
39	0.5894683027	0.6871272154
40	0.5894683027	0.6870822815
41	0.5901499659	0.6870448367
42	0.5920245399	0.6869932459
43	0.5920245399	0.6867830553
44	0.5918541241	0.6865739049
45	0.5927062031	0.6865099157
46	0.592876619	0.6864428062
47	0.5923653715	0.6863624245
48	0.5933878664	0.6861920919
49	0.5918541241	0.6861566025
50	0.5930470348	0.6861345932
51	0.5918541241	0.6860707289
52	0.5921949557	0.6858958613
53	0.5927062031	0.6858536734
54	0.5927062031	0.6858363655
55	0.5921949557	0.6857191215
56	0.5921949557	0.6856791802
57	0.5923653715	0.6856115298
58	0.5925357873	0.6855541143
59	0.592876619	0.6855159206
60	0.5911724608	0.6853061876
61	0.5932174506	0.6851104341
62	0.5930470348	0.6849102288
63	0.5940695297	0.684742559
64	0.5935582822	0.6847223803
65	0.5938991138	0.684702701
66	0.5940695297	0.6846060932
67	0.5935582822	0.6844282716
68	0.5945807771	0.684400396
69	0.5957736878	0.6842384676
70	0.5959441036	0.6842128387
71	0.5942399455	0.6841015442
72	0.5952624404	0.6839726922
73	0.5957736878	0.6839083702
74	0.5952624404	0.6838038574
75	0.5954328562	0.6837835539
76	0.5944103613	0.6837688256
77	0.5949216087	0.6835933339
78	0.595603272	0.6834416822
79	0.5950920245	0.6833379599
80	0.5954328562	0.683288283
81	0.5954328562	0.6831778622
82	0.5964553511	0.6830608677
83	0.595603272	0.6830125638
84	0.5957736878	0.6829987508
85	0.5966257669	0.6829110466
86	0.5961145194	0.6827972974
87	0.595603272	0.6827485774
88	0.5959441036	0.6827207018
89	0.595603272	0.6826545492
90	0.595603272	0.682535308
91	0.5952624404	0.6824789743
92	0.5952624404	0.6824243464
93	0.5952624404	0.6824087443
94	0.5945807771	0.6823822833
95	0.593728698	0.6822707807
96	0.5947511929	0.6821320683
97	0.5944103613	0.6820737791
98	0.5947511929	0.6819407665
99	0.5947511929	0.6819233339
100	0.595603272	0.6817636522
101	0.5966257669	0.6817339044
102	0.5971370143	0.6816237332
103	0.5961145194	0.6815150598
104	0.5959441036	0.681369316
105	0.5966257669	0.6812093432
106	0.5957736878	0.6811321651
107	0.5961145194	0.6810171261
108	0.5959441036	0.6809980708
109	0.5966257669	0.6809803053
110	0.5966257669	0.6809434845
111	0.5971370143	0.6809121972
112	0.5973074301	0.68087184
113	0.5971370143	0.6808409272
114	0.5974778459	0.6807440697
115	0.5957736878	0.6806375182
116	0.5952624404	0.6805330886
117	0.5945807771	0.6804367305
118	0.5949216087	0.6803212754
119	0.5940695297	0.6802097729
120	0.5950920245	0.6801550201
121	0.595603272	0.680054127
122	0.5952624404	0.6800251696
123	0.5952624404	0.679965341
124	0.5961145194	0.6798225096
125	0.5971370143	0.6796945729
126	0.5974778459	0.6795975491
127	0.5974778459	0.6795226593
128	0.5976482618	0.6795008581
129	0.5976482618	0.679478724
130	0.5981595092	0.6794486849
131	0.598329925	0.6793420086
132	0.5990115883	0.6793194584
133	0.5985003408	0.6792994878
134	0.5991820041	0.6792676181
135	0.5991820041	0.6792205207
136	0.5985003408	0.6791756701
137	0.5976482618	0.6791560739
138	0.5993524199	0.6790644172
139	0.5986707566	0.6789447184
140	0.5981595092	0.6788367107
141	0.598329925	0.6788063387
142	0.5981595092	0.6787591166
143	0.5986707566	0.678699288
144	0.5988411725	0.6786539797
145	0.5974778459	0.678628642
146	0.5986707566	0.6785252941
147	0.5985003408	0.6785143103
148	0.5988411725	0.6783921984
149	0.5981595092	0.6782901819
150	0.5981595092	0.6782285642
151	0.5976482618	0.6781294601
152	0.5978186776	0.6781112785
153	0.5988411725	0.6780250305
154	0.5986707566	0.6780118832
155	0.5988411725	0.6779971549
156	0.5988411725	0.6779921206
157	0.5986707566	0.6778725466
158	0.6000340832	0.6778416754
159	0.5991820041	0.6777477303
160	0.5991820041	0.6776277819
161	0.5993524199	0.6776083106
162	0.5991820041	0.6775776058
163	0.5990115883	0.677491649
164	0.5991820041	0.6774683499
165	0.5976482618	0.6773896325
166	0.598329925	0.6773441577
167	0.5981595092	0.6773380833
168	0.598329925	0.6772439719
169	0.5986707566	0.6772002446
170	0.5990115883	0.6771148286
171	0.5986707566	0.6770383163
172	0.5986707566	0.6769525675
173	0.5990115883	0.6769422909
174	0.5991820041	0.6769031402
175	0.598329925	0.6768291242
176	0.5988411725	0.6768146455
177	0.5990115883	0.6767336397
178	0.5988411725	0.6767008547
179	0.5988411725	0.6766366159
180	0.5991820041	0.6766278372
181	0.5976482618	0.6765924725
182	0.5979890934	0.6765265696
183	0.5974778459	0.6765065573
